BlockName	Pathway	Length	Genes
hsa04621_TAB1_STAT1	hsa04621	8	CHUK*IFNA1*IFNA10*IFNA13*IFNA14*IFNA16*IFNA17*IFNA2*IFNA21*IFNA4*IFNA5*IFNA6*IFNA7*IFNA8*IFNAR1*IFNAR2*IFNB1*IKBKB*JAK1*MAP3K7*NFKB1*NFKBIA*NFKBIB*RELA*STAT1*TAB1
hsa04621_TAB2_STAT1	hsa04621	8	CHUK*IFNA1*IFNA10*IFNA13*IFNA14*IFNA16*IFNA17*IFNA2*IFNA21*IFNA4*IFNA5*IFNA6*IFNA7*IFNA8*IFNAR1*IFNAR2*IFNB1*IKBKB*JAK1*MAP3K7*NFKB1*NFKBIA*NFKBIB*RELA*STAT1*TAB2
hsa04621_TAB3_STAT1	hsa04621	8	CHUK*IFNA1*IFNA10*IFNA13*IFNA14*IFNA16*IFNA17*IFNA2*IFNA21*IFNA4*IFNA5*IFNA6*IFNA7*IFNA8*IFNAR1*IFNAR2*IFNB1*IKBKB*JAK1*MAP3K7*NFKB1*NFKBIA*NFKBIB*RELA*STAT1*TAB3
hsa04621_TNFAIP3_STAT1	hsa04621	8	IFNA1*IFNA10*IFNA13*IFNA14*IFNA16*IFNA17*IFNA2*IFNA21*IFNA4*IFNA5*IFNA6*IFNA7*IFNA8*IFNAR1*IFNAR2*IFNB1*IKBKE*IRF3*IRF7*JAK1*RIPK2*STAT1*TNFAIP3*TRAF3
hsa04621_TRAF2_STAT1	hsa04621	8	IFNA1*IFNA10*IFNA13*IFNA14*IFNA16*IFNA17*IFNA2*IFNA21*IFNA4*IFNA5*IFNA6*IFNA7*IFNA8*IFNAR1*IFNAR2*IFNB1*IKBKE*IRF3*IRF7*JAK1*RIPK2*STAT1*TRAF2*TRAF3
hsa04621_XIAP_STAT1	hsa04621	8	IFNA1*IFNA10*IFNA13*IFNA14*IFNA16*IFNA17*IFNA2*IFNA21*IFNA4*IFNA5*IFNA6*IFNA7*IFNA8*IFNAR1*IFNAR2*IFNB1*IKBKE*IRF3*IRF7*JAK1*RIPK2*STAT1*TRAF3*XIAP
hsa04622_ATG12_NFKB1	hsa04622	4	ATG12*MAP3K1*MAP3K7*MAVS*NFKB1*TRAF2*TRAF6
hsa04622_ATG12_RELA	hsa04622	4	ATG12*MAP3K1*MAP3K7*MAVS*RELA*TRAF2*TRAF6
hsa04622_CASP8_CHUK	hsa04622	1	CASP8*CHUK
hsa04622_CASP8_CXCL10	hsa04622	4	CASP8*CXCL10*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_CASP8_CXCL8	hsa04622	4	CASP8*CXCL8*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_CASP8_IFNA1	hsa04622	3	CASP8*IFNA1*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA10	hsa04622	3	CASP8*IFNA10*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA13	hsa04622	3	CASP8*IFNA13*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA14	hsa04622	3	CASP8*IFNA14*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA16	hsa04622	3	CASP8*IFNA16*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA17	hsa04622	3	CASP8*IFNA17*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA2	hsa04622	3	CASP8*IFNA2*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA21	hsa04622	3	CASP8*IFNA21*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA4	hsa04622	3	CASP8*IFNA4*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA5	hsa04622	3	CASP8*IFNA5*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA6	hsa04622	3	CASP8*IFNA6*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA7	hsa04622	3	CASP8*IFNA7*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNA8	hsa04622	3	CASP8*IFNA8*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNB1	hsa04622	3	CASP8*IFNB1*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNE	hsa04622	3	CASP8*IFNE*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNK	hsa04622	3	CASP8*IFNK*IKBKG*IRF3*IRF7
hsa04622_CASP8_IFNW1	hsa04622	3	CASP8*IFNW1*IKBKG*IRF3*IRF7
hsa04622_CASP8_IL12A	hsa04622	4	CASP8*IKBKB*IL12A*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_CASP8_IL12B	hsa04622	4	CASP8*IKBKB*IL12B*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_CASP8_IRF3	hsa04622	2	CASP8*IKBKG*IRF3
hsa04622_CASP8_IRF7	hsa04622	2	CASP8*IKBKG*IRF7
hsa04622_CASP8_NFKB1	hsa04622	3	CASP8*IKBKB*NFKB1*NFKBIA*NFKBIB
hsa04622_CASP8_RELA	hsa04622	3	CASP8*IKBKB*NFKBIA*NFKBIB*RELA
hsa04622_CASP8_TNF	hsa04622	4	CASP8*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA*TNF
hsa04622_CYLD_CHUK	hsa04622	6	CASP10*CASP8*CHUK*CYLD*DDX58*FADD*MAVS*TRADD
hsa04622_CYLD_CXCL10	hsa04622	6	CXCL10*CYLD*DDX58*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_CXCL8	hsa04622	6	CXCL8*CYLD*DDX58*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA1	hsa04622	6	CYLD*DDX58*IFNA1*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA10	hsa04622	6	CYLD*DDX58*IFNA10*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA13	hsa04622	6	CYLD*DDX58*IFNA13*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA14	hsa04622	6	CYLD*DDX58*IFNA14*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA16	hsa04622	6	CYLD*DDX58*IFNA16*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA17	hsa04622	6	CYLD*DDX58*IFNA17*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA2	hsa04622	6	CYLD*DDX58*IFNA2*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA21	hsa04622	6	CYLD*DDX58*IFNA21*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA4	hsa04622	6	CYLD*DDX58*IFNA4*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA5	hsa04622	6	CYLD*DDX58*IFNA5*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA6	hsa04622	6	CYLD*DDX58*IFNA6*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA7	hsa04622	6	CYLD*DDX58*IFNA7*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNA8	hsa04622	6	CYLD*DDX58*IFNA8*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNB1	hsa04622	6	CYLD*DDX58*IFNB1*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNE	hsa04622	6	CYLD*DDX58*IFNE*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNK	hsa04622	6	CYLD*DDX58*IFNK*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IFNW1	hsa04622	6	CYLD*DDX58*IFNW1*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IL12A	hsa04622	6	CYLD*DDX58*IL12A*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IL12B	hsa04622	6	CYLD*DDX58*IL12B*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TRAF2*TRAF6
hsa04622_CYLD_IRF3	hsa04622	6	CYLD*DDX58*IKBKG*IRF3*MAVS*TANK*TRADD*TRAF3
hsa04622_CYLD_IRF7	hsa04622	6	CYLD*DDX58*IKBKG*IRF7*MAVS*TANK*TRADD*TRAF3
hsa04622_CYLD_MAPK10	hsa04622	5	CYLD*DDX58*MAP3K1*MAPK10*MAVS*TRAF6
hsa04622_CYLD_MAPK11	hsa04622	5	CYLD*DDX58*MAP3K1*MAP3K7*MAPK11*MAVS*TRAF2*TRAF6
hsa04622_CYLD_MAPK12	hsa04622	5	CYLD*DDX58*MAP3K1*MAP3K7*MAPK12*MAVS*TRAF2*TRAF6
hsa04622_CYLD_MAPK13	hsa04622	5	CYLD*DDX58*MAP3K1*MAP3K7*MAPK13*MAVS*TRAF2*TRAF6
hsa04622_CYLD_MAPK14	hsa04622	5	CYLD*DDX58*MAP3K1*MAP3K7*MAPK14*MAVS*TRAF2*TRAF6
hsa04622_CYLD_MAPK8	hsa04622	5	CYLD*DDX58*MAP3K1*MAPK8*MAVS*TRAF6
hsa04622_CYLD_MAPK9	hsa04622	5	CYLD*DDX58*MAP3K1*MAPK9*MAVS*TRAF6
hsa04622_CYLD_NFKB1	hsa04622	5	CYLD*DDX58*MAP3K1*MAP3K7*MAVS*NFKB1*TRAF2*TRAF6
hsa04622_CYLD_RELA	hsa04622	5	CYLD*DDX58*MAP3K1*MAP3K7*MAVS*RELA*TRAF2*TRAF6
hsa04622_CYLD_RIPK1	hsa04622	4	CYLD*DDX58*MAVS*RIPK1*TRADD
hsa04622_CYLD_TNF	hsa04622	6	CYLD*DDX58*MAP3K1*MAP3K7*MAVS*NFKB1*RELA*TNF*TRAF2*TRAF6
hsa04622_DDX3X_IFNA1	hsa04622	3	DDX3X*IFNA1*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA10	hsa04622	3	DDX3X*IFNA10*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA13	hsa04622	3	DDX3X*IFNA13*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA14	hsa04622	3	DDX3X*IFNA14*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA16	hsa04622	3	DDX3X*IFNA16*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA17	hsa04622	3	DDX3X*IFNA17*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA2	hsa04622	3	DDX3X*IFNA2*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA21	hsa04622	3	DDX3X*IFNA21*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA4	hsa04622	3	DDX3X*IFNA4*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA5	hsa04622	3	DDX3X*IFNA5*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA6	hsa04622	3	DDX3X*IFNA6*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA7	hsa04622	3	DDX3X*IFNA7*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNA8	hsa04622	3	DDX3X*IFNA8*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNB1	hsa04622	3	DDX3X*IFNB1*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNE	hsa04622	3	DDX3X*IFNE*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNK	hsa04622	3	DDX3X*IFNK*IRF3*IRF7*TBK1
hsa04622_DDX3X_IFNW1	hsa04622	3	DDX3X*IFNW1*IRF3*IRF7*TBK1
hsa04622_DDX3X_IRF3	hsa04622	2	DDX3X*IRF3*TBK1
hsa04622_DDX3X_IRF7	hsa04622	2	DDX3X*IRF7*TBK1
hsa04622_FADD_NFKB1	hsa04622	4	CASP10*CASP8*FADD*IKBKB*NFKB1*NFKBIA*NFKBIB
hsa04622_FADD_RELA	hsa04622	4	CASP10*CASP8*FADD*IKBKB*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_CXCL10	hsa04622	3	CXCL10*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_CXCL8	hsa04622	3	CXCL8*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA1	hsa04622	3	IFNA1*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA10	hsa04622	3	IFNA10*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA13	hsa04622	3	IFNA13*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA14	hsa04622	3	IFNA14*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA16	hsa04622	3	IFNA16*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA17	hsa04622	3	IFNA17*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA2	hsa04622	3	IFNA2*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA21	hsa04622	3	IFNA21*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA4	hsa04622	3	IFNA4*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA5	hsa04622	3	IFNA5*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA6	hsa04622	3	IFNA6*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA7	hsa04622	3	IFNA7*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNA8	hsa04622	3	IFNA8*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNB1	hsa04622	3	IFNB1*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNE	hsa04622	3	IFNE*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNK	hsa04622	3	IFNK*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IFNW1	hsa04622	3	IFNW1*IKBKB*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IL12A	hsa04622	3	IKBKB*IL12A*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_IL12B	hsa04622	3	IKBKB*IL12B*NFKB1*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_NFKB1	hsa04622	2	IKBKB*NFKB1*NFKBIA*NFKBIB
hsa04622_IKBKB_RELA	hsa04622	2	IKBKB*NFKBIA*NFKBIB*RELA
hsa04622_IKBKB_TNF	hsa04622	3	IKBKB*NFKB1*NFKBIA*NFKBIB*RELA*TNF
hsa04622_MAP3K1_CXCL10	hsa04622	2	CXCL10*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_CXCL8	hsa04622	2	CXCL8*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA1	hsa04622	2	IFNA1*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA10	hsa04622	2	IFNA10*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA13	hsa04622	2	IFNA13*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA14	hsa04622	2	IFNA14*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA16	hsa04622	2	IFNA16*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA17	hsa04622	2	IFNA17*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA2	hsa04622	2	IFNA2*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA21	hsa04622	2	IFNA21*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA4	hsa04622	2	IFNA4*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA5	hsa04622	2	IFNA5*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA6	hsa04622	2	IFNA6*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA7	hsa04622	2	IFNA7*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNA8	hsa04622	2	IFNA8*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNB1	hsa04622	2	IFNB1*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNE	hsa04622	2	IFNE*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNK	hsa04622	2	IFNK*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IFNW1	hsa04622	2	IFNW1*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IL12A	hsa04622	2	IL12A*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_IL12B	hsa04622	2	IL12B*MAP3K1*NFKB1*RELA
hsa04622_MAP3K1_MAPK10	hsa04622	1	MAP3K1*MAPK10
hsa04622_MAP3K1_MAPK11	hsa04622	1	MAP3K1*MAPK11
hsa04622_MAP3K1_MAPK12	hsa04622	1	MAP3K1*MAPK12
hsa04622_MAP3K1_MAPK13	hsa04622	1	MAP3K1*MAPK13
hsa04622_MAP3K1_MAPK14	hsa04622	1	MAP3K1*MAPK14
hsa04622_MAP3K1_MAPK8	hsa04622	1	MAP3K1*MAPK8
hsa04622_MAP3K1_MAPK9	hsa04622	1	MAP3K1*MAPK9
hsa04622_MAP3K1_NFKB1	hsa04622	1	MAP3K1*NFKB1
hsa04622_MAP3K1_RELA	hsa04622	1	MAP3K1*RELA
hsa04622_MAP3K1_TNF	hsa04622	2	MAP3K1*NFKB1*RELA*TNF
hsa04622_NFKBIA_NFKB1	hsa04622	1	NFKB1*NFKBIA
hsa04622_NFKBIA_RELA	hsa04622	1	NFKBIA*RELA
hsa04622_NFKBIB_NFKB1	hsa04622	1	NFKB1*NFKBIB
hsa04622_NFKBIB_RELA	hsa04622	1	NFKBIB*RELA
hsa04622_TRAF2_NFKB1	hsa04622	2	MAP3K7*NFKB1*TRAF2
hsa04622_TRAF2_RELA	hsa04622	2	MAP3K7*RELA*TRAF2
hsa04625_AKT1_IL12A	hsa04625	2	AKT1*IL12A*MDM2
hsa04625_AKT1_IL12B	hsa04625	2	AKT1*IL12B*MDM2
hsa04625_AKT1_IRF1	hsa04625	2	AKT1*IRF1*MDM2
hsa04625_AKT1_MDM2	hsa04625	1	AKT1*MDM2
hsa04625_AKT2_IL12A	hsa04625	2	AKT2*IL12A*MDM2
hsa04625_AKT2_IL12B	hsa04625	2	AKT2*IL12B*MDM2
hsa04625_AKT2_IRF1	hsa04625	2	AKT2*IRF1*MDM2
hsa04625_AKT2_MDM2	hsa04625	1	AKT2*MDM2
hsa04625_CHUK_NFKB1	hsa04625	2	CHUK*NFKB1*NFKBIA
hsa04625_CHUK_RELA	hsa04625	2	CHUK*NFKBIA*RELA
hsa04625_CYLD_BCL3	hsa04625	1	BCL3*CYLD
hsa04625_CYLD_CCL17	hsa04625	2	BCL3*CCL17*CYLD
hsa04625_CYLD_CCL22	hsa04625	2	BCL3*CCL22*CYLD
hsa04625_CYLD_IL10	hsa04625	2	BCL3*CYLD*IL10
hsa04625_CYLD_IL12A	hsa04625	2	BCL3*CYLD*IL12A
hsa04625_CYLD_IL12B	hsa04625	2	BCL3*CYLD*IL12B
hsa04625_CYLD_IL1B	hsa04625	3	BCL3*CYLD*IL1B*NFKB1
hsa04625_CYLD_IL23A	hsa04625	2	BCL3*CYLD*IL23A
hsa04625_CYLD_IL6	hsa04625	2	BCL3*CYLD*IL6
hsa04625_CYLD_NFKB1	hsa04625	2	BCL3*CYLD*NFKB1
hsa04625_CYLD_NFKB2	hsa04625	5	BCL3*CYLD*NFKB1*NFKB2*RELA*RELB
hsa04625_CYLD_RELA	hsa04625	3	BCL3*CYLD*NFKB1*RELA
hsa04625_CYLD_RELB	hsa04625	4	BCL3*CYLD*NFKB1*RELA*RELB
hsa04625_CYLD_TNF	hsa04625	3	BCL3*CYLD*NFKB1*TNF
hsa04625_HRAS_CCL17	hsa04625	4	CCL17*HRAS*NFKB1*RAF1*RELA
hsa04625_HRAS_CCL22	hsa04625	4	CCL22*HRAS*NFKB1*RAF1*RELA
hsa04625_HRAS_IL10	hsa04625	3	HRAS*IL10*RAF1*RELA
hsa04625_HRAS_IL12A	hsa04625	3	HRAS*IL12A*RAF1*RELA
hsa04625_HRAS_IL12B	hsa04625	3	HRAS*IL12B*RAF1*RELA
hsa04625_HRAS_IL1B	hsa04625	3	HRAS*IL1B*RAF1*RELA
hsa04625_HRAS_IL23A	hsa04625	3	HRAS*IL23A*RAF1*RELA
hsa04625_HRAS_IL6	hsa04625	3	HRAS*IL6*RAF1*RELA
hsa04625_HRAS_NFKB1	hsa04625	3	HRAS*NFKB1*RAF1*RELA
hsa04625_HRAS_NFKB2	hsa04625	4	HRAS*NFKB2*RAF1*RELA*RELB
hsa04625_HRAS_RELA	hsa04625	2	HRAS*RAF1*RELA
hsa04625_HRAS_RELB	hsa04625	3	HRAS*RAF1*RELA*RELB
hsa04625_HRAS_TNF	hsa04625	3	HRAS*RAF1*RELA*TNF
hsa04625_IKBKB_CCL17	hsa04625	3	CCL17*IKBKB*NFKB1*NFKBIA
hsa04625_IKBKB_CCL22	hsa04625	3	CCL22*IKBKB*NFKB1*NFKBIA
hsa04625_IKBKB_IL10	hsa04625	3	IKBKB*IL10*NFKB1*NFKBIA*RELA
hsa04625_IKBKB_IL12A	hsa04625	3	IKBKB*IL12A*NFKB1*NFKBIA*RELA
hsa04625_IKBKB_IL12B	hsa04625	3	IKBKB*IL12B*NFKB1*NFKBIA*RELA
hsa04625_IKBKB_IL1B	hsa04625	3	IKBKB*IL1B*NFKB1*NFKBIA*RELA
hsa04625_IKBKB_IL23A	hsa04625	3	IKBKB*IL23A*NFKB1*NFKBIA*RELA
hsa04625_IKBKB_IL6	hsa04625	3	IKBKB*IL6*NFKB1*NFKBIA*RELA
hsa04625_IKBKB_NFKB1	hsa04625	2	IKBKB*NFKB1*NFKBIA
hsa04625_IKBKB_NFKB2	hsa04625	4	IKBKB*NFKB2*NFKBIA*RELA*RELB
hsa04625_IKBKB_RELA	hsa04625	2	IKBKB*NFKBIA*RELA
hsa04625_IKBKB_RELB	hsa04625	3	IKBKB*NFKBIA*RELA*RELB
hsa04625_IKBKB_TNF	hsa04625	3	IKBKB*NFKB1*NFKBIA*RELA*TNF
hsa04625_IKBKG_NFKB1	hsa04625	2	IKBKG*NFKB1*NFKBIA
hsa04625_IKBKG_RELA	hsa04625	2	IKBKG*NFKBIA*RELA
hsa04625_IRF9_STAT1	hsa04625	1	IRF9*STAT1
hsa04625_KRAS_CCL17	hsa04625	4	CCL17*KRAS*NFKB1*RAF1*RELA
hsa04625_KRAS_CCL22	hsa04625	4	CCL22*KRAS*NFKB1*RAF1*RELA
hsa04625_KRAS_IL10	hsa04625	3	IL10*KRAS*RAF1*RELA
hsa04625_KRAS_IL12A	hsa04625	3	IL12A*KRAS*RAF1*RELA
hsa04625_KRAS_IL12B	hsa04625	3	IL12B*KRAS*RAF1*RELA
hsa04625_KRAS_IL1B	hsa04625	3	IL1B*KRAS*RAF1*RELA
hsa04625_KRAS_IL23A	hsa04625	3	IL23A*KRAS*RAF1*RELA
hsa04625_KRAS_IL6	hsa04625	3	IL6*KRAS*RAF1*RELA
hsa04625_KRAS_NFKB1	hsa04625	3	KRAS*NFKB1*RAF1*RELA
hsa04625_KRAS_NFKB2	hsa04625	4	KRAS*NFKB2*RAF1*RELA*RELB
hsa04625_KRAS_RELA	hsa04625	2	KRAS*RAF1*RELA
hsa04625_KRAS_RELB	hsa04625	3	KRAS*RAF1*RELA*RELB
hsa04625_KRAS_TNF	hsa04625	3	KRAS*RAF1*RELA*TNF
hsa04625_MAPK10_JUN	hsa04625	1	JUN*MAPK10
hsa04625_MAPK11_JUN	hsa04625	1	JUN*MAPK11
hsa04625_MAPK12_JUN	hsa04625	1	JUN*MAPK12
hsa04625_MAPK13_JUN	hsa04625	1	JUN*MAPK13
hsa04625_MAPK14_JUN	hsa04625	1	JUN*MAPK14
hsa04625_MAPK1_JUN	hsa04625	1	JUN*MAPK1
hsa04625_MAPK3_JUN	hsa04625	1	JUN*MAPK3
hsa04625_MAPK8_JUN	hsa04625	1	JUN*MAPK8
hsa04625_MAPK9_JUN	hsa04625	1	JUN*MAPK9
hsa04625_NFKB1_RELA	hsa04625	1	NFKB1*RELA
hsa04625_NFKBIA_NFKB1	hsa04625	1	NFKB1*NFKBIA
hsa04625_NFKBIA_RELA	hsa04625	1	NFKBIA*RELA
hsa04625_PAK1_NFKB1	hsa04625	3	NFKB1*PAK1*RAF1*RELA
hsa04625_PAK1_RELA	hsa04625	2	PAK1*RAF1*RELA
hsa04625_PIK3CA_IL12A	hsa04625	3	AKT1*AKT2*AKT3*IL12A*MDM2*PIK3CA
hsa04625_PIK3CA_IL12B	hsa04625	3	AKT1*AKT2*AKT3*IL12B*MDM2*PIK3CA
hsa04625_PIK3CA_IRF1	hsa04625	3	AKT1*AKT2*AKT3*IRF1*MDM2*PIK3CA
hsa04625_PIK3CA_MDM2	hsa04625	2	AKT1*AKT2*AKT3*MDM2*PIK3CA
hsa04625_PIK3R1_IL12A	hsa04625	3	AKT1*AKT2*AKT3*IL12A*MDM2*PIK3R1
hsa04625_PIK3R1_IL12B	hsa04625	3	AKT1*AKT2*AKT3*IL12B*MDM2*PIK3R1
hsa04625_PIK3R1_IRF1	hsa04625	3	AKT1*AKT2*AKT3*IRF1*MDM2*PIK3R1
hsa04625_PIK3R1_MDM2	hsa04625	2	AKT1*AKT2*AKT3*MDM2*PIK3R1
hsa04625_RAF1_CCL17	hsa04625	3	CCL17*NFKB1*RAF1*RELA
hsa04625_RAF1_CCL22	hsa04625	3	CCL22*NFKB1*RAF1*RELA
hsa04625_RAF1_IL10	hsa04625	2	IL10*RAF1*RELA
hsa04625_RAF1_IL12A	hsa04625	2	IL12A*RAF1*RELA
hsa04625_RAF1_IL12B	hsa04625	2	IL12B*RAF1*RELA
hsa04625_RAF1_IL1B	hsa04625	2	IL1B*RAF1*RELA
hsa04625_RAF1_IL23A	hsa04625	2	IL23A*RAF1*RELA
hsa04625_RAF1_IL6	hsa04625	2	IL6*RAF1*RELA
hsa04625_RAF1_NFKB1	hsa04625	2	NFKB1*RAF1*RELA
hsa04625_RAF1_NFKB2	hsa04625	3	NFKB2*RAF1*RELA*RELB
hsa04625_RAF1_RELA	hsa04625	1	RAF1*RELA
hsa04625_RAF1_RELB	hsa04625	2	RAF1*RELA*RELB
hsa04625_RAF1_TNF	hsa04625	2	RAF1*RELA*TNF
hsa04625_RELA_NFKB1	hsa04625	1	NFKB1*RELA
hsa04625_RHOA_NFKB1	hsa04625	4	NFKB1*PAK1*RAF1*RELA*RHOA
hsa04625_RHOA_RELA	hsa04625	3	PAK1*RAF1*RELA*RHOA
hsa04630_CSF2_IL6ST	hsa04630	1	CSF2*IL6ST
