source	target
hsa04660_PLCG1_RELA	hsa04064_RELA_NFKB1
hsa04660_PLCG1_RELA	hsa04210_RELA_BIRC5
hsa04660_PLCG1_RELA	hsa04625_RELA_NFKB1
hsa04660_PLCG1_RELA	hsa04926_RELA_NFKB1
hsa04660_PLCG1_RELA	hsa04210_AKT1_BIRC5
hsa04660_PLCG1_RELA	hsa04210_AKT2_BIRC5
hsa04660_PLCG1_RELA	hsa04390_CTNNB1_BIRC5
hsa04660_PLCG1_RELA	hsa04210_CTSB_BIRC5
hsa04660_PLCG1_RELA	hsa04210_NFKB1_BIRC5
hsa04660_PLCG1_RELA	hsa04210_NFKBIA_BIRC5
hsa04660_PLCG1_RELA	hsa04210_TNF_BIRC5
hsa04660_PLCG1_RELA	hsa04210_TRAF2_BIRC5
hsa04660_PLCG1_RELA	hsa04926_RELA_JUN
hsa04660_PLCG1_RELA	hsa03440_BRCA1_RBBP8
hsa04660_PLCG1_NFKB1	hsa04621_NFKB1_STAT1
hsa04660_PLCG1_NFKB1	hsa04920_NFKB1_STAT3
hsa04660_PLCG1_NFKB1	hsa04630_CSF2_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_CSF3_IL6ST
hsa04660_PLCG1_NFKB1	hsa04060_EBI3_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_EPO_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IFNA1_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IFNA13_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IFNB1_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IFNG_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IFNL1_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IL10_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IL12A_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IL12B_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IL2_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IL21_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IL23A_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IL4_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IL5_IL6ST
hsa04660_PLCG1_NFKB1	hsa04060_IL6_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_IL6_IL6ST
hsa04660_PLCG1_NFKB1	hsa04659_IL6_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_PDGFB_IL6ST
hsa04660_PLCG1_NFKB1	hsa04630_TSLP_IL6ST
hsa04660_PLCG1_NFKB1	hsa04066_NFKB1_HIF1A
hsa04660_PLCG1_NFKB1	hsa04064_NFKB1_RELA
hsa04660_PLCG1_NFKB1	hsa04210_NFKB1_BIRC5
hsa04660_PLCG1_NFKB1	hsa04625_NFKB1_RELA
hsa04660_PLCG1_NFKB1	hsa04926_NFKB1_RELA
hsa04660_PLCG1_NFKB1	hsa04210_AKT1_BIRC5
hsa04660_PLCG1_NFKB1	hsa04210_AKT2_BIRC5
hsa04660_PLCG1_NFKB1	hsa04210_CTSB_BIRC5
hsa04660_PLCG1_NFKB1	hsa04390_GSK3B_BIRC5
hsa04660_PLCG1_NFKB1	hsa04210_NFKBIA_BIRC5
hsa04660_PLCG1_NFKB1	hsa04210_TNF_BIRC5
hsa04660_PLCG1_NFKB1	hsa04210_TRAF2_BIRC5
hsa04660_PLCG1_NFKB1	hsa04926_NFKB1_JUN
hsa04660_PLCG1_NFKB1	hsa03440_BRCA1_RBBP8
hsa04660_PLCG1_FOS	hsa04630_IL12B_IL6ST
hsa04660_PLCG1_FOS	hsa04630_IL2_IL6ST
hsa04660_PLCG1_FOS	hsa04630_IL3_IL6ST
hsa04660_PLCG1_FOS	hsa04210_NFKB1_BIRC5
hsa04660_PLCG1_JUN	hsa04630_CSF2_IL6ST
hsa04660_PLCG1_JUN	hsa04630_IFNB1_IL6ST
hsa04660_PLCG1_JUN	hsa04630_IFNG_IL6ST
hsa04660_PLCG1_JUN	hsa04630_IL12A_IL6ST
hsa04660_PLCG1_JUN	hsa04630_IL12B_IL6ST
hsa04660_PLCG1_JUN	hsa04630_IL2_IL6ST
hsa04660_PLCG1_JUN	hsa04630_IL23A_IL6ST
hsa04660_PLCG1_JUN	hsa04630_IL24_IL6ST
hsa04660_PLCG1_JUN	hsa04630_IL3_IL6ST
hsa04660_PLCG1_JUN	hsa04630_IL5_IL6ST
hsa04660_PLCG1_JUN	hsa04060_IL6_IL6ST
hsa04660_PLCG1_JUN	hsa04630_IL6_IL6ST
hsa04660_PLCG1_JUN	hsa04659_IL6_IL6ST
hsa04660_PLCG1_JUN	hsa04390_CTNNB1_BIRC5
hsa04660_PLCG1_JUN	hsa04210_CTSL_BIRC5
hsa04660_PLCG1_JUN	hsa04210_PDPK1_BIRC5
hsa04660_PLCG1_JUN	hsa04210_TNF_BIRC5
hsa04660_PLCG1_JUN	hsa03440_BRCA1_RBBP8
hsa04722_PLCG1_RELA	hsa04621_RELA_STAT1
hsa04722_PLCG1_RELA	hsa04920_RELA_STAT3
hsa04722_PLCG1_RELA	hsa04630_CSF2_IL6ST
hsa04722_PLCG1_RELA	hsa04630_CSF3_IL6ST
hsa04722_PLCG1_RELA	hsa04060_EBI3_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IFNA1_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IFNA13_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IFNB1_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IFNG_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IFNL1_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IL10_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IL12A_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IL12B_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IL2_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IL23A_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IL4_IL6ST
hsa04722_PLCG1_RELA	hsa04060_IL6_IL6ST
hsa04722_PLCG1_RELA	hsa04630_IL6_IL6ST
hsa04722_PLCG1_RELA	hsa04659_IL6_IL6ST
hsa04722_PLCG1_RELA	hsa04630_TSLP_IL6ST
hsa04722_PLCG1_RELA	hsa04066_RELA_HIF1A
hsa04722_PLCG1_RELA	hsa04064_RELA_NFKB1
hsa04722_PLCG1_RELA	hsa04210_RELA_BIRC5
hsa04722_PLCG1_RELA	hsa04625_RELA_NFKB1
hsa04722_PLCG1_RELA	hsa04926_RELA_NFKB1
hsa04722_PLCG1_RELA	hsa04210_AKT1_BIRC5
hsa04722_PLCG1_RELA	hsa04210_AKT2_BIRC5
hsa04722_PLCG1_RELA	hsa04390_CTNNB1_BIRC5
hsa04722_PLCG1_RELA	hsa04210_CTSB_BIRC5
hsa04722_PLCG1_RELA	hsa04210_NFKB1_BIRC5
hsa04722_PLCG1_RELA	hsa04210_NFKBIA_BIRC5
hsa04722_PLCG1_RELA	hsa04210_TNF_BIRC5
hsa04722_PLCG1_RELA	hsa04210_TRAF2_BIRC5
hsa04722_PLCG1_RELA	hsa04926_RELA_JUN
hsa04722_PLCG1_RELA	hsa03440_BRCA1_RBBP8
hsa04722_PLCG1_NFKB1	hsa04621_NFKB1_STAT1
hsa04722_PLCG1_NFKB1	hsa04920_NFKB1_STAT3
hsa04722_PLCG1_NFKB1	hsa04630_CSF2_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_CSF3_IL6ST
hsa04722_PLCG1_NFKB1	hsa04060_EBI3_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_EPO_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IFNA1_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IFNA13_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IFNB1_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IFNG_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IFNL1_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IL10_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IL12A_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IL12B_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IL2_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IL21_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IL23A_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IL4_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IL5_IL6ST
hsa04722_PLCG1_NFKB1	hsa04060_IL6_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_IL6_IL6ST
hsa04722_PLCG1_NFKB1	hsa04659_IL6_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_PDGFB_IL6ST
hsa04722_PLCG1_NFKB1	hsa04630_TSLP_IL6ST
hsa04722_PLCG1_NFKB1	hsa04066_NFKB1_HIF1A
hsa04722_PLCG1_NFKB1	hsa04064_NFKB1_RELA
hsa04722_PLCG1_NFKB1	hsa04210_NFKB1_BIRC5
hsa04722_PLCG1_NFKB1	hsa04625_NFKB1_RELA
hsa04722_PLCG1_NFKB1	hsa04926_NFKB1_RELA
hsa04722_PLCG1_NFKB1	hsa04210_AKT1_BIRC5
hsa04722_PLCG1_NFKB1	hsa04210_AKT2_BIRC5
hsa04722_PLCG1_NFKB1	hsa04210_CTSB_BIRC5
hsa04722_PLCG1_NFKB1	hsa04390_GSK3B_BIRC5
hsa04722_PLCG1_NFKB1	hsa04210_NFKBIA_BIRC5
hsa04722_PLCG1_NFKB1	hsa04210_TNF_BIRC5
hsa04722_PLCG1_NFKB1	hsa04210_TRAF2_BIRC5
hsa04722_PLCG1_NFKB1	hsa04926_NFKB1_JUN
hsa04722_PLCG1_NFKB1	hsa03440_BRCA1_RBBP8
hsa04722_PLCG1_ATF4	hsa04060_IL6_IL6ST
hsa04722_PLCG1_ATF4	hsa04630_IL6_IL6ST
hsa04722_PLCG1_ATF4	hsa04659_IL6_IL6ST
hsa04012_PLCG1_CAMK2D	hsa04066_CAMK2D_EP300
hsa04012_PLCG1_CAMK2A	hsa04066_CAMK2A_EP300
hsa04012_PLCG1_CAMK2B	hsa04066_CAMK2B_EP300
hsa04012_PLCG1_CAMK2G	hsa04066_CAMK2G_EP300
hsa04062_PLCG1_CRK	hsa04722_CRK_FOXO3
hsa04062_PLCG1_CRK	hsa04722_CRK_NFKB1
hsa04062_PLCG1_CRK	hsa04722_CRK_RELA
hsa04062_PLCG1_CRKL	hsa04722_CRKL_FOXO3
hsa04062_PLCG1_CRKL	hsa04722_CRKL_NFKB1
hsa04062_PLCG1_CRKL	hsa04722_CRKL_RELA
hsa04722_PLCG1_BCL2	hsa04071_BCL2_TP53
hsa04722_PLCG1_FASLG	hsa04010_FASLG_TP53
hsa04015_RAF1_MAPK3	hsa04010_MAPK3_MYC
hsa04015_RAF1_MAPK3	hsa04012_MAPK3_MYC
hsa04015_RAF1_MAPK3	hsa04014_MAPK3_ETS1
hsa04015_RAF1_MAPK3	hsa04919_MAPK3_MYC
hsa04015_RAF1_MAPK3	hsa04919_MAPK3_STAT1
hsa04015_RAF1_MAPK3	hsa04915_MAPK3_ESR1
hsa04015_RAF1_MAPK3	hsa04919_MAPK3_ESR1
hsa04015_RAF1_MAPK3	hsa04919_MAPK3_HIF1A
hsa04015_RAF1_MAPK3	hsa04068_MAPK3_FOXO3
hsa04015_RAF1_MAPK3	hsa04722_MAPK3_FOXO3
hsa04015_RAF1_MAPK3	hsa04722_MAPK3_NFKB1
hsa04015_RAF1_MAPK3	hsa04722_MAPK3_RELA
hsa04015_RAF1_MAPK3	hsa04915_MAPK3_SP1
hsa04015_RAF1_MAPK3	hsa04919_MAPK3_CTNNB1
hsa04015_RAF1_MAPK3	hsa04919_MAPK3_TP53
hsa04015_RAF1_MAPK3	hsa04926_MAPK3_NFKB1
hsa04015_RAF1_MAPK3	hsa04926_MAPK3_RELA
hsa04015_RAF1_MAPK3	hsa04024_MAPK3_JUN
hsa04015_RAF1_MAPK3	hsa04620_MAPK3_JUN
hsa04015_RAF1_MAPK3	hsa04625_MAPK3_JUN
hsa04015_RAF1_MAPK3	hsa04657_MAPK3_JUN
hsa04015_RAF1_MAPK3	hsa04660_MAPK3_JUN
hsa04015_RAF1_MAPK3	hsa04662_MAPK3_JUN
hsa04015_RAF1_MAPK3	hsa04915_MAPK3_JUN
hsa04015_RAF1_MAPK3	hsa04921_MAPK3_JUN
hsa04015_RAF1_MAPK3	hsa04926_MAPK3_JUN
hsa04015_RAF1_MAPK1	hsa04010_MAPK1_MYC
hsa04015_RAF1_MAPK1	hsa04012_MAPK1_MYC
hsa04015_RAF1_MAPK1	hsa04014_MAPK1_ETS1
hsa04015_RAF1_MAPK1	hsa04919_MAPK1_MYC
hsa04015_RAF1_MAPK1	hsa04919_MAPK1_STAT1
hsa04015_RAF1_MAPK1	hsa04915_MAPK1_ESR1
hsa04015_RAF1_MAPK1	hsa04919_MAPK1_ESR1
hsa04015_RAF1_MAPK1	hsa04919_MAPK1_HIF1A
hsa04015_RAF1_MAPK1	hsa04068_MAPK1_FOXO3
hsa04015_RAF1_MAPK1	hsa04722_MAPK1_FOXO3
hsa04015_RAF1_MAPK1	hsa04722_MAPK1_NFKB1
hsa04015_RAF1_MAPK1	hsa04722_MAPK1_RELA
hsa04015_RAF1_MAPK1	hsa04915_MAPK1_SP1
hsa04015_RAF1_MAPK1	hsa04919_MAPK1_CTNNB1
hsa04015_RAF1_MAPK1	hsa04919_MAPK1_TP53
hsa04015_RAF1_MAPK1	hsa04926_MAPK1_NFKB1
hsa04015_RAF1_MAPK1	hsa04926_MAPK1_RELA
hsa04015_RAF1_MAPK1	hsa04024_MAPK1_JUN
hsa04015_RAF1_MAPK1	hsa04620_MAPK1_JUN
hsa04015_RAF1_MAPK1	hsa04625_MAPK1_JUN
hsa04015_RAF1_MAPK1	hsa04657_MAPK1_JUN
hsa04015_RAF1_MAPK1	hsa04660_MAPK1_JUN
hsa04015_RAF1_MAPK1	hsa04662_MAPK1_JUN
hsa04015_RAF1_MAPK1	hsa04915_MAPK1_JUN
hsa04015_RAF1_MAPK1	hsa04921_MAPK1_JUN
hsa04015_RAF1_MAPK1	hsa04926_MAPK1_JUN
hsa04022_RAF1_MAPK3	hsa04010_MAPK3_MYC
hsa04022_RAF1_MAPK3	hsa04012_MAPK3_MYC
hsa04022_RAF1_MAPK3	hsa04014_MAPK3_ETS1
hsa04022_RAF1_MAPK3	hsa04919_MAPK3_MYC
hsa04022_RAF1_MAPK3	hsa04919_MAPK3_STAT1
hsa04022_RAF1_MAPK3	hsa04915_MAPK3_ESR1
hsa04022_RAF1_MAPK3	hsa04919_MAPK3_ESR1
hsa04022_RAF1_MAPK3	hsa04919_MAPK3_HIF1A
hsa04022_RAF1_MAPK3	hsa04068_MAPK3_FOXO3
hsa04022_RAF1_MAPK3	hsa04722_MAPK3_FOXO3
hsa04022_RAF1_MAPK3	hsa04722_MAPK3_NFKB1
hsa04022_RAF1_MAPK3	hsa04722_MAPK3_RELA
hsa04022_RAF1_MAPK3	hsa04915_MAPK3_SP1
hsa04022_RAF1_MAPK3	hsa04919_MAPK3_CTNNB1
hsa04022_RAF1_MAPK3	hsa04919_MAPK3_TP53
hsa04022_RAF1_MAPK3	hsa04926_MAPK3_NFKB1
hsa04022_RAF1_MAPK3	hsa04926_MAPK3_RELA
hsa04022_RAF1_MAPK3	hsa04024_MAPK3_JUN
hsa04022_RAF1_MAPK3	hsa04620_MAPK3_JUN
hsa04022_RAF1_MAPK3	hsa04625_MAPK3_JUN
hsa04022_RAF1_MAPK3	hsa04657_MAPK3_JUN
hsa04022_RAF1_MAPK3	hsa04660_MAPK3_JUN
hsa04022_RAF1_MAPK3	hsa04662_MAPK3_JUN
hsa04022_RAF1_MAPK3	hsa04915_MAPK3_JUN
hsa04022_RAF1_MAPK3	hsa04921_MAPK3_JUN
hsa04022_RAF1_MAPK3	hsa04926_MAPK3_JUN
hsa04022_RAF1_MAPK1	hsa04010_MAPK1_MYC
hsa04022_RAF1_MAPK1	hsa04012_MAPK1_MYC
hsa04022_RAF1_MAPK1	hsa04014_MAPK1_ETS1
hsa04022_RAF1_MAPK1	hsa04919_MAPK1_MYC
hsa04022_RAF1_MAPK1	hsa04919_MAPK1_STAT1
hsa04022_RAF1_MAPK1	hsa04915_MAPK1_ESR1
hsa04022_RAF1_MAPK1	hsa04919_MAPK1_ESR1
hsa04022_RAF1_MAPK1	hsa04919_MAPK1_HIF1A
hsa04022_RAF1_MAPK1	hsa04068_MAPK1_FOXO3
hsa04022_RAF1_MAPK1	hsa04722_MAPK1_FOXO3
hsa04022_RAF1_MAPK1	hsa04722_MAPK1_NFKB1
hsa04022_RAF1_MAPK1	hsa04722_MAPK1_RELA
hsa04022_RAF1_MAPK1	hsa04915_MAPK1_SP1
hsa04022_RAF1_MAPK1	hsa04919_MAPK1_CTNNB1
hsa04022_RAF1_MAPK1	hsa04919_MAPK1_TP53
hsa04022_RAF1_MAPK1	hsa04926_MAPK1_NFKB1
hsa04022_RAF1_MAPK1	hsa04926_MAPK1_RELA
hsa04022_RAF1_MAPK1	hsa04024_MAPK1_JUN
hsa04022_RAF1_MAPK1	hsa04620_MAPK1_JUN
hsa04022_RAF1_MAPK1	hsa04625_MAPK1_JUN
hsa04022_RAF1_MAPK1	hsa04657_MAPK1_JUN
hsa04022_RAF1_MAPK1	hsa04660_MAPK1_JUN
hsa04022_RAF1_MAPK1	hsa04662_MAPK1_JUN
hsa04022_RAF1_MAPK1	hsa04915_MAPK1_JUN
hsa04022_RAF1_MAPK1	hsa04921_MAPK1_JUN
hsa04022_RAF1_MAPK1	hsa04926_MAPK1_JUN
hsa04024_RAF1_BDNF	hsa04014_BDNF_ETS1
hsa04024_RAF1_BDNF	hsa04722_BDNF_FOXO3
hsa04024_RAF1_BDNF	hsa04722_BDNF_NFKB1
hsa04024_RAF1_BDNF	hsa04722_BDNF_RELA
hsa04024_RAF1_BDNF	hsa04722_BDNF_JUN
hsa04062_RAF1_MAPK3	hsa04010_MAPK3_MYC
hsa04062_RAF1_MAPK3	hsa04012_MAPK3_MYC
hsa04062_RAF1_MAPK3	hsa04014_MAPK3_ETS1
hsa04062_RAF1_MAPK3	hsa04919_MAPK3_MYC
hsa04062_RAF1_MAPK3	hsa04919_MAPK3_STAT1
hsa04062_RAF1_MAPK3	hsa04915_MAPK3_ESR1
hsa04062_RAF1_MAPK3	hsa04919_MAPK3_ESR1
hsa04062_RAF1_MAPK3	hsa04919_MAPK3_HIF1A
hsa04062_RAF1_MAPK3	hsa04068_MAPK3_FOXO3
hsa04062_RAF1_MAPK3	hsa04722_MAPK3_FOXO3
hsa04062_RAF1_MAPK3	hsa04722_MAPK3_NFKB1
hsa04062_RAF1_MAPK3	hsa04722_MAPK3_RELA
hsa04062_RAF1_MAPK3	hsa04915_MAPK3_SP1
hsa04062_RAF1_MAPK3	hsa04919_MAPK3_CTNNB1
hsa04062_RAF1_MAPK3	hsa04919_MAPK3_TP53
hsa04062_RAF1_MAPK3	hsa04926_MAPK3_NFKB1
hsa04062_RAF1_MAPK3	hsa04926_MAPK3_RELA
hsa04062_RAF1_MAPK3	hsa04024_MAPK3_JUN
hsa04062_RAF1_MAPK3	hsa04620_MAPK3_JUN
hsa04062_RAF1_MAPK3	hsa04625_MAPK3_JUN
hsa04062_RAF1_MAPK3	hsa04657_MAPK3_JUN
hsa04062_RAF1_MAPK3	hsa04660_MAPK3_JUN
hsa04062_RAF1_MAPK3	hsa04662_MAPK3_JUN
hsa04062_RAF1_MAPK3	hsa04915_MAPK3_JUN
hsa04062_RAF1_MAPK3	hsa04921_MAPK3_JUN
hsa04062_RAF1_MAPK3	hsa04926_MAPK3_JUN
hsa04062_RAF1_MAPK1	hsa04010_MAPK1_MYC
hsa04062_RAF1_MAPK1	hsa04012_MAPK1_MYC
hsa04062_RAF1_MAPK1	hsa04014_MAPK1_ETS1
hsa04062_RAF1_MAPK1	hsa04919_MAPK1_MYC
hsa04062_RAF1_MAPK1	hsa04919_MAPK1_STAT1
hsa04062_RAF1_MAPK1	hsa04915_MAPK1_ESR1
hsa04062_RAF1_MAPK1	hsa04919_MAPK1_ESR1
hsa04062_RAF1_MAPK1	hsa04919_MAPK1_HIF1A
hsa04062_RAF1_MAPK1	hsa04068_MAPK1_FOXO3
hsa04062_RAF1_MAPK1	hsa04722_MAPK1_FOXO3
hsa04062_RAF1_MAPK1	hsa04722_MAPK1_NFKB1
hsa04062_RAF1_MAPK1	hsa04722_MAPK1_RELA
hsa04062_RAF1_MAPK1	hsa04915_MAPK1_SP1
hsa04062_RAF1_MAPK1	hsa04919_MAPK1_CTNNB1
hsa04062_RAF1_MAPK1	hsa04919_MAPK1_TP53
hsa04062_RAF1_MAPK1	hsa04926_MAPK1_NFKB1
hsa04062_RAF1_MAPK1	hsa04926_MAPK1_RELA
hsa04062_RAF1_MAPK1	hsa04024_MAPK1_JUN
hsa04062_RAF1_MAPK1	hsa04620_MAPK1_JUN
hsa04062_RAF1_MAPK1	hsa04625_MAPK1_JUN
hsa04062_RAF1_MAPK1	hsa04657_MAPK1_JUN
hsa04062_RAF1_MAPK1	hsa04660_MAPK1_JUN
hsa04062_RAF1_MAPK1	hsa04662_MAPK1_JUN
hsa04062_RAF1_MAPK1	hsa04915_MAPK1_JUN
hsa04062_RAF1_MAPK1	hsa04921_MAPK1_JUN
hsa04062_RAF1_MAPK1	hsa04926_MAPK1_JUN
hsa04068_RAF1_IL7R	hsa04630_IL7R_MYC
hsa04068_RAF1_IL7R	hsa04630_IL7R_STAT1
hsa04068_RAF1_IL7R	hsa04630_IL7R_STAT3
hsa04068_RAF1_IL7R	hsa04630_IL7R_STAT5A
hsa04068_RAF1_IL7R	hsa04630_IL7R_STAT5B
hsa04072_RAF1_MAPK3	hsa04010_MAPK3_MYC
hsa04072_RAF1_MAPK3	hsa04012_MAPK3_MYC
hsa04072_RAF1_MAPK3	hsa04014_MAPK3_ETS1
hsa04072_RAF1_MAPK3	hsa04919_MAPK3_MYC
hsa04072_RAF1_MAPK3	hsa04919_MAPK3_STAT1
hsa04072_RAF1_MAPK3	hsa04915_MAPK3_ESR1
hsa04072_RAF1_MAPK3	hsa04919_MAPK3_ESR1
hsa04072_RAF1_MAPK3	hsa04919_MAPK3_HIF1A
hsa04072_RAF1_MAPK3	hsa04068_MAPK3_FOXO3
hsa04072_RAF1_MAPK3	hsa04722_MAPK3_FOXO3
hsa04072_RAF1_MAPK3	hsa04722_MAPK3_NFKB1
hsa04072_RAF1_MAPK3	hsa04722_MAPK3_RELA
hsa04072_RAF1_MAPK3	hsa04915_MAPK3_SP1
hsa04072_RAF1_MAPK3	hsa04919_MAPK3_CTNNB1
hsa04072_RAF1_MAPK3	hsa04919_MAPK3_TP53
hsa04072_RAF1_MAPK3	hsa04926_MAPK3_NFKB1
hsa04072_RAF1_MAPK3	hsa04926_MAPK3_RELA
hsa04072_RAF1_MAPK3	hsa04024_MAPK3_JUN
hsa04072_RAF1_MAPK3	hsa04620_MAPK3_JUN
hsa04072_RAF1_MAPK3	hsa04625_MAPK3_JUN
hsa04072_RAF1_MAPK3	hsa04657_MAPK3_JUN
hsa04072_RAF1_MAPK3	hsa04660_MAPK3_JUN
hsa04072_RAF1_MAPK3	hsa04662_MAPK3_JUN
hsa04072_RAF1_MAPK3	hsa04915_MAPK3_JUN
hsa04072_RAF1_MAPK3	hsa04921_MAPK3_JUN
hsa04072_RAF1_MAPK3	hsa04926_MAPK3_JUN
hsa04072_RAF1_MAPK1	hsa04010_MAPK1_MYC
hsa04072_RAF1_MAPK1	hsa04012_MAPK1_MYC
hsa04072_RAF1_MAPK1	hsa04014_MAPK1_ETS1
hsa04072_RAF1_MAPK1	hsa04919_MAPK1_MYC
hsa04072_RAF1_MAPK1	hsa04919_MAPK1_STAT1
hsa04072_RAF1_MAPK1	hsa04915_MAPK1_ESR1
hsa04072_RAF1_MAPK1	hsa04919_MAPK1_ESR1
hsa04072_RAF1_MAPK1	hsa04919_MAPK1_HIF1A
hsa04072_RAF1_MAPK1	hsa04068_MAPK1_FOXO3
hsa04072_RAF1_MAPK1	hsa04722_MAPK1_FOXO3
hsa04072_RAF1_MAPK1	hsa04722_MAPK1_NFKB1
hsa04072_RAF1_MAPK1	hsa04722_MAPK1_RELA
hsa04072_RAF1_MAPK1	hsa04915_MAPK1_SP1
hsa04072_RAF1_MAPK1	hsa04919_MAPK1_CTNNB1
hsa04072_RAF1_MAPK1	hsa04919_MAPK1_TP53
hsa04072_RAF1_MAPK1	hsa04926_MAPK1_NFKB1
hsa04072_RAF1_MAPK1	hsa04926_MAPK1_RELA
hsa04072_RAF1_MAPK1	hsa04024_MAPK1_JUN
hsa04072_RAF1_MAPK1	hsa04620_MAPK1_JUN
hsa04072_RAF1_MAPK1	hsa04625_MAPK1_JUN
hsa04072_RAF1_MAPK1	hsa04657_MAPK1_JUN
hsa04072_RAF1_MAPK1	hsa04660_MAPK1_JUN
hsa04072_RAF1_MAPK1	hsa04662_MAPK1_JUN
hsa04072_RAF1_MAPK1	hsa04915_MAPK1_JUN
hsa04072_RAF1_MAPK1	hsa04921_MAPK1_JUN
hsa04072_RAF1_MAPK1	hsa04926_MAPK1_JUN
hsa04150_RAF1_RHOA	hsa04310_RHOA_MYC
hsa04150_RAF1_RHOA	hsa04071_RHOA_NFKB1
hsa04150_RAF1_RHOA	hsa04071_RHOA_RELA
hsa04150_RAF1_RHOA	hsa04310_RHOA_LEF1
hsa04150_RAF1_RHOA	hsa04310_RHOA_TCF7
hsa04150_RAF1_RHOA	hsa04310_RHOA_TCF7L2
hsa04150_RAF1_RHOA	hsa04625_RHOA_NFKB1
hsa04150_RAF1_RHOA	hsa04625_RHOA_RELA
hsa04150_RAF1_RHOA	hsa04310_RHOA_JUN
hsa04150_RAF1_PRKCA	hsa04010_PRKCA_MYC
hsa04150_RAF1_PRKCA	hsa04919_PRKCA_MYC
hsa04150_RAF1_PRKCA	hsa04919_PRKCA_STAT1
hsa04150_RAF1_PRKCA	hsa04066_PRKCA_HIF1A
hsa04150_RAF1_PRKCA	hsa04919_PRKCA_ESR1
hsa04150_RAF1_PRKCA	hsa04919_PRKCA_HIF1A
hsa04150_RAF1_PRKCA	hsa04010_PRKCA_NFKB1
hsa04150_RAF1_PRKCA	hsa04010_PRKCA_RELA
hsa04150_RAF1_PRKCA	hsa04010_PRKCA_TP53
hsa04150_RAF1_PRKCA	hsa04919_PRKCA_CTNNB1
hsa04150_RAF1_PRKCA	hsa04919_PRKCA_TP53
hsa04150_RAF1_PRKCA	hsa04926_PRKCA_NFKB1
hsa04150_RAF1_PRKCA	hsa04926_PRKCA_RELA
hsa04150_RAF1_PRKCA	hsa04010_PRKCA_JUN
hsa04150_RAF1_PRKCA	hsa04912_PRKCA_JUN
hsa04150_RAF1_PRKCA	hsa04921_PRKCA_JUN
hsa04150_RAF1_PRKCA	hsa04926_PRKCA_JUN
hsa04150_RAF1_PRKCB	hsa04010_PRKCB_MYC
hsa04150_RAF1_PRKCB	hsa04919_PRKCB_MYC
hsa04150_RAF1_PRKCB	hsa04919_PRKCB_STAT1
hsa04150_RAF1_PRKCB	hsa04066_PRKCB_HIF1A
hsa04150_RAF1_PRKCB	hsa04919_PRKCB_ESR1
hsa04150_RAF1_PRKCB	hsa04919_PRKCB_HIF1A
hsa04150_RAF1_PRKCB	hsa04010_PRKCB_NFKB1
hsa04150_RAF1_PRKCB	hsa04010_PRKCB_RELA
hsa04150_RAF1_PRKCB	hsa04010_PRKCB_TP53
