BlockName	Pathway	Length	Genes
hsa04151_HSP90B1_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*HSP90B1
hsa04151_HSP90B1_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*HSP90B1*MYC
hsa04151_KRAS_MAPK1	hsa04151	3	KRAS*MAP2K1*MAP2K2*MAPK1*RAF1
hsa04151_KRAS_MAPK3	hsa04151	3	KRAS*MAP2K1*MAP2K2*MAPK3*RAF1
hsa04151_MET_MAPK1	hsa04151	6	GRB2*HRAS*KRAS*MAP2K1*MAP2K2*MAPK1*MET*NRAS*RAF1*SOS1*SOS2
hsa04151_MET_MAPK3	hsa04151	6	GRB2*HRAS*KRAS*MAP2K1*MAP2K2*MAPK3*MET*NRAS*RAF1*SOS1*SOS2
hsa04151_PDGFRA_MAPK1	hsa04151	6	GRB2*HRAS*KRAS*MAP2K1*MAP2K2*MAPK1*NRAS*PDGFRA*RAF1*SOS1*SOS2
hsa04151_PDGFRA_MAPK3	hsa04151	6	GRB2*HRAS*KRAS*MAP2K1*MAP2K2*MAPK3*NRAS*PDGFRA*RAF1*SOS1*SOS2
hsa04151_PDPK1_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PDPK1
hsa04151_PDPK1_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PDPK1
hsa04151_PDPK1_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PDPK1
hsa04151_PHLPP1_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PHLPP1
hsa04151_PHLPP1_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PHLPP1
hsa04151_PHLPP1_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PHLPP1
hsa04151_PPP2CA_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2CA
hsa04151_PPP2CA_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2CA
hsa04151_PPP2CA_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2CA
hsa04151_PPP2CB_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2CB
hsa04151_PPP2CB_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2CB
hsa04151_PPP2CB_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2CB
hsa04151_PPP2R1A_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2R1A
hsa04151_PPP2R1A_CCND1	hsa04151	3	AKT1*AKT2*AKT3*CCND1*CDKN1A*CDKN1B*GSK3B*PPP2R1A
hsa04151_PPP2R1A_CCND2	hsa04151	3	AKT1*AKT2*AKT3*CCND2*CDKN1A*CDKN1B*PPP2R1A
hsa04151_PPP2R1A_CCND3	hsa04151	3	AKT1*AKT2*AKT3*CCND3*CDKN1A*CDKN1B*PPP2R1A
hsa04151_PPP2R1A_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2R1A
hsa04151_PPP2R1A_CCNE2	hsa04151	3	AKT1*AKT2*AKT3*CCNE2*CDKN1A*CDKN1B*PPP2R1A
hsa04151_PPP2R1A_CDK2	hsa04151	3	AKT1*AKT2*AKT3*CDK2*CDKN1A*CDKN1B*PPP2R1A
hsa04151_PPP2R1A_CDK4	hsa04151	3	AKT1*AKT2*AKT3*CDK4*CDKN1A*CDKN1B*PPP2R1A
hsa04151_PPP2R1A_CDK6	hsa04151	3	AKT1*AKT2*AKT3*CDK6*CDKN1A*CDKN1B*PPP2R1A
hsa04151_PPP2R1A_FASLG	hsa04151	3	AKT1*AKT2*AKT3*FASLG*FOXO3*PPP2R1A
hsa04151_PPP2R1A_MAPK1	hsa04151	4	AKT1*AKT2*AKT3*MAP2K1*MAP2K2*MAPK1*PPP2R1A*RAF1
hsa04151_PPP2R1A_MAPK3	hsa04151	4	AKT1*AKT2*AKT3*MAP2K1*MAP2K2*MAPK3*PPP2R1A*RAF1
hsa04151_PPP2R1A_MYB	hsa04151	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*MYB*NFKB1*PPP2R1A*RELA
hsa04151_PPP2R1A_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2R1A
hsa04151_PPP2R1A_NFKB1	hsa04151	3	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKB1*PPP2R1A
hsa04151_PPP2R1A_RBL2	hsa04151	3	AKT1*AKT2*AKT3*FOXO3*PPP2R1A*RBL2
hsa04151_PPP2R1A_RELA	hsa04151	3	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*PPP2R1A*RELA
hsa04151_PPP2R1A_RXRA	hsa04151	3	AKT1*AKT2*AKT3*NR4A1*PPP2R1A*RXRA
hsa04151_PPP2R1A_TP53	hsa04151	3	AKT1*AKT2*AKT3*MDM2*PPP2R1A*TP53
hsa04151_PPP2R1B_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2R1B
hsa04151_PPP2R1B_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2R1B
hsa04151_PPP2R1B_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2R1B
hsa04151_PPP2R2A_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2R2A
hsa04151_PPP2R2A_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2R2A
hsa04151_PPP2R2A_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2R2A
hsa04151_PPP2R2B_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2R2B
hsa04151_PPP2R2B_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2R2B
hsa04151_PPP2R2B_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2R2B
hsa04151_PPP2R2C_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2R2C
hsa04151_PPP2R2C_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2R2C
hsa04151_PPP2R2C_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2R2C
hsa04151_PPP2R2D_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2R2D
hsa04151_PPP2R2D_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2R2D
hsa04151_PPP2R2D_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2R2D
hsa04151_PPP2R5A_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2R5A
hsa04151_PPP2R5A_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2R5A
hsa04151_PPP2R5A_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2R5A
hsa04151_PPP2R5B_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2R5B
hsa04151_PPP2R5B_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2R5B
hsa04151_PPP2R5B_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2R5B
hsa04151_PPP2R5C_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2R5C
hsa04151_PPP2R5C_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2R5C
hsa04151_PPP2R5C_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2R5C
hsa04151_PPP2R5D_BCL2	hsa04151	3	AKT1*AKT2*AKT3*ATF2*ATF4*ATF6B*BAD*BCL2*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*NR4A1*PPP2R5D
hsa04151_PPP2R5D_CCNE1	hsa04151	3	AKT1*AKT2*AKT3*CCNE1*CDKN1A*CDKN1B*PPP2R5D
hsa04151_PPP2R5D_MYC	hsa04151	3	AKT1*AKT2*AKT3*GSK3B*MYC*PPP2R5D
hsa04151_YWHAB_CCNE1	hsa04151	3	CCNE1*CDKN1B*FOXO3*YWHAB
hsa04151_YWHAE_CCNE1	hsa04151	3	CCNE1*CDKN1B*FOXO3*YWHAE
hsa04151_YWHAG_CCNE1	hsa04151	3	CCNE1*CDKN1B*FOXO3*YWHAG
hsa04151_YWHAH_CCNE1	hsa04151	3	CCNE1*CDKN1B*FOXO3*YWHAH
hsa04151_YWHAQ_CCNE1	hsa04151	3	CCNE1*CDKN1B*FOXO3*YWHAQ
hsa04151_YWHAZ_CCNE1	hsa04151	3	CCNE1*CDKN1B*FOXO3*YWHAZ
hsa04152_AKT1_PPARG	hsa04152	4	AKT1*AKT1S1*MTOR*PPARG*RHEB*RPTOR*TSC1*TSC2
hsa04152_AKT2_PPARG	hsa04152	4	AKT1S1*AKT2*MTOR*PPARG*RHEB*RPTOR*TSC1*TSC2
hsa04152_AKT3_PPARG	hsa04152	4	AKT1S1*AKT3*MTOR*PPARG*RHEB*RPTOR*TSC1*TSC2
hsa04210_AKT1_BIRC5	hsa04210	4	AKT1*BIRC5*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*RELA
hsa04210_AKT2_BIRC5	hsa04210	4	AKT2*BIRC5*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*RELA
hsa04210_AKT3_BIRC5	hsa04210	4	AKT3*BIRC5*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*RELA
hsa04210_ATM_BCL2	hsa04210	3	ATM*BBC3*BCL2*PMAIP1*TP53
hsa04210_CHUK_BCL2	hsa04210	6	BCL2*CHUK*MAP3K5*MAPK10*MAPK8*MAPK9*NFKB1*NFKBIA*RELA*TRAF2
hsa04210_CHUK_BIRC5	hsa04210	3	BIRC5*CHUK*NFKB1*NFKBIA*RELA
hsa04210_CSF2RB_BCL2	hsa04210	5	BCL2*CSF2RB*HRAS*KRAS*MAP2K1*MAP2K2*MAPK1*MAPK3*NRAS*RAF1
hsa04210_DAB2IP_BCL2	hsa04210	3	BCL2*DAB2IP*MAP3K5*MAPK10*MAPK8*MAPK9
hsa04210_DAXX_BCL2	hsa04210	3	BCL2*DAXX*MAP3K5*MAPK10*MAPK8*MAPK9
hsa04210_EIF2AK3_BCL2	hsa04210	4	ATF4*BCL2*DDIT3*EIF2AK3*EIF2S1
hsa04210_EIF2S1_BCL2	hsa04210	3	ATF4*BCL2*DDIT3*EIF2S1
hsa04210_ERN1_BCL2	hsa04210	3	BCL2*ERN1*MAP3K5*MAPK10*MAPK8*MAPK9
hsa04210_FASLG_BCL2	hsa04210	5	BCL2*DAXX*FAS*FASLG*MAP3K5*MAPK10*MAPK8*MAPK9
hsa04210_FAS_BCL2	hsa04210	4	BCL2*DAXX*FAS*MAP3K5*MAPK10*MAPK8*MAPK9
hsa04210_GZMB_BCL2	hsa04210	3	BCL2*BCL2L11*GZMB*MCL1
hsa04210_HRAS_BCL2	hsa04210	4	BCL2*HRAS*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1
hsa04210_IKBKB_BCL2	hsa04210	6	BCL2*IKBKB*MAP3K5*MAPK10*MAPK8*MAPK9*NFKB1*NFKBIA*RELA*TRAF2
hsa04210_IKBKB_BIRC5	hsa04210	3	BIRC5*IKBKB*NFKB1*NFKBIA*RELA
hsa04210_IKBKG_BCL2	hsa04210	6	BCL2*IKBKG*MAP3K5*MAPK10*MAPK8*MAPK9*NFKB1*NFKBIA*RELA*TRAF2
hsa04210_IKBKG_BIRC5	hsa04210	3	BIRC5*IKBKG*NFKB1*NFKBIA*RELA
hsa04210_IL3RA_BCL2	hsa04210	5	BCL2*HRAS*IL3RA*KRAS*MAP2K1*MAP2K2*MAPK1*MAPK3*NRAS*RAF1
hsa04210_KRAS_BCL2	hsa04210	4	BCL2*KRAS*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1
hsa04210_MAP3K14_BCL2	hsa04210	7	BCL2*CHUK*IKBKB*IKBKG*MAP3K14*MAP3K5*MAPK10*MAPK8*MAPK9*NFKB1*NFKBIA*RELA*TRAF2
hsa04210_MAP3K14_BIRC5	hsa04210	4	BIRC5*CHUK*IKBKB*IKBKG*MAP3K14*NFKB1*NFKBIA*RELA
hsa04210_NFKB1_BCL2	hsa04210	4	BCL2*MAP3K5*MAPK10*MAPK8*MAPK9*NFKB1*TRAF2
hsa04210_NFKBIA_BCL2	hsa04210	5	BCL2*MAP3K5*MAPK10*MAPK8*MAPK9*NFKB1*NFKBIA*RELA*TRAF2
hsa04210_NRAS_BCL2	hsa04210	4	BCL2*MAP2K1*MAP2K2*MAPK1*MAPK3*NRAS*RAF1
hsa04210_PDPK1_BCL2	hsa04210	3	AKT1*AKT2*AKT3*BAD*BCL2*PDPK1
hsa04210_PDPK1_BIRC5	hsa04210	5	AKT1*AKT2*AKT3*BIRC5*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*PDPK1*RELA
hsa04210_RAF1_BCL2	hsa04210	3	BCL2*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1
hsa04210_RELA_BCL2	hsa04210	4	BCL2*MAP3K5*MAPK10*MAPK8*MAPK9*RELA*TRAF2
hsa04210_TNFRSF1A_BCL2	hsa04210	4	BCL2*MAP3K5*MAPK10*MAPK8*MAPK9*TNFRSF1A*TRAF2
hsa04210_TNFRSF1A_BIRC5	hsa04210	6	BIRC5*CHUK*IKBKB*IKBKG*MAP3K14*NFKB1*NFKBIA*RELA*TNFRSF1A*TRAF2
hsa04210_TNF_BCL2	hsa04210	5	BCL2*MAP3K5*MAPK10*MAPK8*MAPK9*TNF*TNFRSF1A*TRAF2
hsa04210_TNF_BIRC5	hsa04210	7	BIRC5*CHUK*IKBKB*IKBKG*MAP3K14*NFKB1*NFKBIA*RELA*TNF*TNFRSF1A*TRAF2
hsa04210_TRAF2_BCL2	hsa04210	3	BCL2*MAP3K5*MAPK10*MAPK8*MAPK9*TRAF2
hsa04210_TRAF2_BIRC5	hsa04210	5	BIRC5*CHUK*IKBKB*IKBKG*MAP3K14*NFKB1*NFKBIA*RELA*TRAF2
hsa04218_AKT1_CCNB1	hsa04218	6	AKT1*CCNB1*GADD45A*GADD45B*GADD45G*MTOR*RHEB*TP53*TSC1*TSC2
hsa04218_AKT1_CCNE1	hsa04218	3	AKT1*CCNE1*CDKN1A*FOXO3
hsa04218_AKT1_MYBL2	hsa04218	4	AKT1*CCNA1*CCNA2*CDK2*CDKN1A*FOXO3*MYBL2
hsa04218_AKT2_CCNB1	hsa04218	6	AKT2*CCNB1*GADD45A*GADD45B*GADD45G*MTOR*RHEB*TP53*TSC1*TSC2
hsa04218_AKT2_CCNE1	hsa04218	3	AKT2*CCNE1*CDKN1A*FOXO3
hsa04218_AKT2_MYBL2	hsa04218	4	AKT2*CCNA1*CCNA2*CDK2*CDKN1A*FOXO3*MYBL2
hsa04218_AKT3_CCNB1	hsa04218	6	AKT3*CCNB1*GADD45A*GADD45B*GADD45G*MTOR*RHEB*TP53*TSC1*TSC2
hsa04218_AKT3_CCNE1	hsa04218	3	AKT3*CCNE1*CDKN1A*FOXO3
hsa04218_AKT3_MYBL2	hsa04218	4	AKT3*CCNA1*CCNA2*CDK2*CDKN1A*FOXO3*MYBL2
hsa04218_ATM_CCNB1	hsa04218	4	ATM*CCNB1*CHEK2*GADD45A*GADD45B*GADD45G*TP53
hsa04218_ATM_CCNE1	hsa04218	4	ATM*CCNE1*CDKN1A*CHEK2*TP53
hsa04218_ATM_MYBL2	hsa04218	5	ATM*CCNA1*CCNA2*CDK2*CDKN1A*CHEK2*MYBL2*TP53
hsa04218_ATR_CCNB1	hsa04218	3	ATR*CCNB1*CDC25A*CHEK1
hsa04218_ATR_CCNE1	hsa04218	3	ATR*CCNE1*CDC25A*CHEK1
hsa04218_ATR_MYBL2	hsa04218	4	ATR*CDC25A*CDK2*CHEK1*MYBL2
hsa04218_BTRC_CCNB1	hsa04218	4	BTRC*CCNB1*GADD45A*GADD45B*GADD45G*MDM2*TP53
hsa04218_BTRC_CCNE1	hsa04218	4	BTRC*CCNE1*CDKN1A*MDM2*TP53
hsa04218_BTRC_MYBL2	hsa04218	5	BTRC*CCNA1*CCNA2*CDK2*CDKN1A*MDM2*MYBL2*TP53
hsa04218_CCND1_MYBL2	hsa04218	3	CCND1*E2F1*E2F2*E2F3*E2F4*E2F5*MYBL2*RB1*RBL1*RBL2
hsa04218_CCND2_MYBL2	hsa04218	3	CCND2*E2F1*E2F2*E2F3*E2F4*E2F5*MYBL2*RB1*RBL1*RBL2
hsa04218_CCND3_MYBL2	hsa04218	3	CCND3*E2F1*E2F2*E2F3*E2F4*E2F5*MYBL2*RB1*RBL1*RBL2
hsa04218_CCNE1_MYBL2	hsa04218	3	CCNE1*E2F1*E2F2*E2F3*E2F4*E2F5*MYBL2*RB1*RBL1*RBL2
hsa04218_CCNE2_MYBL2	hsa04218	3	CCNE2*E2F1*E2F2*E2F3*E2F4*E2F5*MYBL2*RB1*RBL1*RBL2
hsa04218_CDK4_MYBL2	hsa04218	3	CDK4*E2F1*E2F2*E2F3*E2F4*E2F5*MYBL2*RB1*RBL1*RBL2
hsa04218_CDK6_MYBL2	hsa04218	3	CDK6*E2F1*E2F2*E2F3*E2F4*E2F5*MYBL2*RB1*RBL1*RBL2
hsa04218_CDKN2A_CCNB1	hsa04218	4	CCNB1*CDKN2A*GADD45A*GADD45B*GADD45G*MDM2*TP53
hsa04218_CDKN2A_CCNE1	hsa04218	4	CCNE1*CDKN1A*CDKN2A*MDM2*TP53
hsa04218_CDKN2A_MYBL2	hsa04218	4	CCND1*CCND2*CCND3*CDK4*CDK6*CDKN2A*E2F1*E2F2*E2F3*E2F4*E2F5*MYBL2*RB1*RBL1*RBL2
hsa04218_CDKN2B_MYBL2	hsa04218	4	CCND1*CCND2*CCND3*CDK4*CDK6*CDKN2B*E2F1*E2F2*E2F3*E2F4*E2F5*MYBL2*RB1*RBL1*RBL2
hsa04218_CHEK1_MYBL2	hsa04218	3	CDC25A*CDK2*CHEK1*MYBL2
hsa04218_CHEK2_CCNB1	hsa04218	3	CCNB1*CHEK2*GADD45A*GADD45B*GADD45G*TP53
hsa04218_CHEK2_CCNE1	hsa04218	3	CCNE1*CDKN1A*CHEK2*TP53
hsa04218_CHEK2_MYBL2	hsa04218	4	CCNA1*CCNA2*CDK2*CDKN1A*CHEK2*MYBL2*TP53
hsa04218_ETS1_CCNB1	hsa04218	5	CCNB1*CDKN2A*ETS1*GADD45A*GADD45B*GADD45G*MDM2*TP53
hsa04218_ETS1_CCNE1	hsa04218	5	CCNE1*CDKN1A*CDKN2A*ETS1*MDM2*TP53
hsa04218_ETS1_MYBL2	hsa04218	5	CCND1*CCND2*CCND3*CDK4*CDK6*CDKN2A*E2F1*E2F2*E2F3*E2F4*E2F5*ETS1*MYBL2*RB1*RBL1*RBL2
hsa04218_FBXW11_CCNB1	hsa04218	4	CCNB1*FBXW11*GADD45A*GADD45B*GADD45G*MDM2*TP53
hsa04218_FBXW11_CCNE1	hsa04218	4	CCNE1*CDKN1A*FBXW11*MDM2*TP53
hsa04218_FBXW11_MYBL2	hsa04218	5	CCNA1*CCNA2*CDK2*CDKN1A*FBXW11*MDM2*MYBL2*TP53
hsa04218_FOXO1_MYBL2	hsa04218	3	CCNA1*CCNA2*CDK2*CDKN1A*FOXO1*MYBL2
hsa04218_FOXO3_MYBL2	hsa04218	3	CCNA1*CCNA2*CDK2*CDKN1A*FOXO3*MYBL2
hsa04218_HIPK1_CCNB1	hsa04218	3	CCNB1*GADD45A*GADD45B*GADD45G*HIPK1*TP53
hsa04218_HIPK1_CCNE1	hsa04218	3	CCNE1*CDKN1A*HIPK1*TP53
hsa04218_HIPK1_MYBL2	hsa04218	4	CCNA1*CCNA2*CDK2*CDKN1A*HIPK1*MYBL2*TP53
hsa04218_HIPK2_CCNB1	hsa04218	3	CCNB1*GADD45A*GADD45B*GADD45G*HIPK2*TP53
hsa04218_HIPK2_CCNE1	hsa04218	3	CCNE1*CDKN1A*HIPK2*TP53
hsa04218_HIPK2_MYBL2	hsa04218	4	CCNA1*CCNA2*CDK2*CDKN1A*HIPK2*MYBL2*TP53
hsa04218_HIPK3_CCNB1	hsa04218	3	CCNB1*GADD45A*GADD45B*GADD45G*HIPK3*TP53
hsa04218_HIPK3_CCNE1	hsa04218	3	CCNE1*CDKN1A*HIPK3*TP53
hsa04218_HIPK3_MYBL2	hsa04218	4	CCNA1*CCNA2*CDK2*CDKN1A*HIPK3*MYBL2*TP53
hsa04218_HLA-A_MYBL2	hsa04218	3	CCNA1*CCNA2*CDK2*CDKN1A*HLA-A*MYBL2
hsa04218_HLA-B_MYBL2	hsa04218	3	CCNA1*CCNA2*CDK2*CDKN1A*HLA-B*MYBL2
hsa04218_HLA-C_MYBL2	hsa04218	3	CCNA1*CCNA2*CDK2*CDKN1A*HLA-C*MYBL2
hsa04218_HLA-E_MYBL2	hsa04218	3	CCNA1*CCNA2*CDK2*CDKN1A*HLA-E*MYBL2
hsa04218_HLA-F_MYBL2	hsa04218	3	CCNA1*CCNA2*CDK2*CDKN1A*HLA-F*MYBL2
hsa04218_HLA-G_MYBL2	hsa04218	3	CCNA1*CCNA2*CDK2*CDKN1A*HLA-G*MYBL2
hsa04218_HRAS_CCNB1	hsa04218	5	CCNB1*CDKN2A*GADD45A*GADD45B*GADD45G*HIPK1*HIPK2*HIPK3*HRAS*MDM2*RASSF5*TP53
hsa04218_HRAS_CCNE1	hsa04218	4	CCNE1*CDKN1A*FOXO1*FOXO3*HRAS*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3
hsa04218_HRAS_MYBL2	hsa04218	5	CCNA1*CCNA2*CCND1*CCND2*CCND3*CDK2*CDK4*CDK6*CDKN1A*CDKN2A*E2F1*E2F2*E2F3*E2F4*E2F5*FOXO1*FOXO3*HRAS*MYBL2*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*PPP1CA*PPP1CB*PPP1CC*RASSF5*RB1*RBL1*RBL2
hsa04218_HUS1_CCNB1	hsa04218	4	ATR*CCNB1*CDC25A*CHEK1*HUS1
hsa04218_HUS1_CCNE1	hsa04218	4	ATR*CCNE1*CDC25A*CHEK1*HUS1
hsa04218_HUS1_MYBL2	hsa04218	5	ATR*CDC25A*CDK2*CHEK1*HUS1*MYBL2
hsa04218_KRAS_CCNB1	hsa04218	5	CCNB1*CDKN2A*GADD45A*GADD45B*GADD45G*HIPK1*HIPK2*HIPK3*KRAS*MDM2*RASSF5*TP53
hsa04218_KRAS_CCNE1	hsa04218	4	CCNE1*CDKN1A*FOXO1*FOXO3*KRAS*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3
hsa04218_KRAS_MYBL2	hsa04218	5	CCNA1*CCNA2*CCND1*CCND2*CCND3*CDK2*CDK4*CDK6*CDKN1A*CDKN2A*E2F1*E2F2*E2F3*E2F4*E2F5*FOXO1*FOXO3*KRAS*MYBL2*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*PPP1CA*PPP1CB*PPP1CC*RASSF5*RB1*RBL1*RBL2
hsa04218_MAP2K1_CCNB1	hsa04218	5	CCNB1*GADD45A*GADD45B*GADD45G*MAP2K1*MAPK1*MAPK11*MAPK12*MAPK13*MAPK14*MAPK3*TP53
hsa04218_MAP2K1_CCNE1	hsa04218	5	CCNE1*CDKN1A*MAP2K1*MAPK1*MAPK11*MAPK12*MAPK13*MAPK14*MAPK3*TP53
hsa04218_MAP2K1_MDM2	hsa04218	4	CDKN2A*ETS1*MAP2K1*MAPK1*MAPK11*MAPK12*MAPK13*MAPK14*MAPK3*MDM2
hsa04218_MAP2K1_MYBL2	hsa04218	6	CCNA1*CCNA2*CDK2*CDKN1A*MAP2K1*MAPK1*MAPK11*MAPK12*MAPK13*MAPK14*MAPK3*MYBL2*TP53
hsa04218_MAP2K2_CCNB1	hsa04218	5	CCNB1*GADD45A*GADD45B*GADD45G*MAP2K2*MAPK1*MAPK11*MAPK12*MAPK13*MAPK14*MAPK3*TP53
hsa04218_MAP2K2_CCNE1	hsa04218	5	CCNE1*CDKN1A*MAP2K2*MAPK1*MAPK11*MAPK12*MAPK13*MAPK14*MAPK3*TP53
hsa04218_MAP2K2_MDM2	hsa04218	4	CDKN2A*ETS1*MAP2K2*MAPK1*MAPK11*MAPK12*MAPK13*MAPK14*MAPK3*MDM2
hsa04218_MAP2K2_MYBL2	hsa04218	6	CCNA1*CCNA2*CDK2*CDKN1A*MAP2K2*MAPK1*MAPK11*MAPK12*MAPK13*MAPK14*MAPK3*MYBL2*TP53
hsa04218_MAP2K3_CCNB1	hsa04218	4	CCNB1*GADD45A*GADD45B*GADD45G*MAP2K3*MAPK11*MAPK12*MAPK13*MAPK14*TP53
hsa04218_MAP2K3_CCNE1	hsa04218	4	CCNE1*CDKN1A*MAP2K3*MAPK11*MAPK12*MAPK13*MAPK14*TP53
hsa04218_MAP2K3_MDM2	hsa04218	3	CDKN2A*MAP2K3*MAPK11*MAPK12*MAPK13*MAPK14*MDM2
hsa04218_MAP2K3_MYBL2	hsa04218	5	CCNA1*CCNA2*CDK2*CDKN1A*MAP2K3*MAPK11*MAPK12*MAPK13*MAPK14*MYBL2*TP53
hsa04218_MAP2K6_CCNB1	hsa04218	4	CCNB1*GADD45A*GADD45B*GADD45G*MAP2K6*MAPK11*MAPK12*MAPK13*MAPK14*TP53
