BlockName	Pathway	Length	Genes
hsa04630_IL4_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL4_MYC	hsa04630	4	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*MYC*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL4_STAT3	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT3*TYK2
hsa04630_IL4_STAT5A	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT5A*TYK2
hsa04630_IL4_STAT5B	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT5B*TYK2
hsa04630_IL5RA_BCL2	hsa04630	3	BCL2*IL5RA*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL5_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL5_MYC	hsa04630	4	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*MYC*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL5_STAT3	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT3*TYK2
hsa04630_IL5_STAT5A	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT5A*TYK2
hsa04630_IL5_STAT5B	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT5B*TYK2
hsa04630_IL6R_BCL2	hsa04630	3	BCL2*IL6R*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6ST_BCL2	hsa04630	3	BCL2*IL6ST*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6_MYC	hsa04630	4	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*MYC*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL6_STAT3	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT3*TYK2
hsa04630_IL6_STAT5A	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT5A*TYK2
hsa04630_IL6_STAT5B	hsa04630	3	CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT5B*TYK2
hsa04630_IL7R_BCL2	hsa04630	3	BCL2*IL7R*JAK1*JAK2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL7R_MYC	hsa04630	3	IL7R*JAK1*JAK2*JAK3*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_IL7R_STAT3	hsa04630	2	IL7R*JAK1*JAK2*JAK3*STAT3*TYK2
hsa04630_IL7R_STAT5A	hsa04630	2	IL7R*JAK1*JAK2*JAK3*STAT5A*TYK2
hsa04630_IL7R_STAT5B	hsa04630	2	IL7R*JAK1*JAK2*JAK3*STAT5B*TYK2
hsa04630_IL7_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_JAK1_BCL2	hsa04630	2	BCL2*JAK1*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_JAK2_BCL2	hsa04630	2	BCL2*JAK2*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_JAK2_CCND1	hsa04630	2	CCND1*JAK2*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_JAK2_CCND2	hsa04630	2	CCND2*JAK2*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_JAK2_CCND3	hsa04630	2	CCND3*JAK2*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_JAK2_CDKN1A	hsa04630	2	CDKN1A*JAK2*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_JAK2_IRF9	hsa04630	2	IRF9*JAK2*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_JAK2_MCL1	hsa04630	2	JAK2*MCL1*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_JAK2_MTOR	hsa04630	3	AKT1*AKT2*AKT3*JAK2*MTOR*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3
hsa04630_JAK2_MYC	hsa04630	2	JAK2*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_JAK2_RAF1	hsa04630	4	HRAS*JAK2*PTPN11*RAF1*SOS1*SOS2
hsa04630_JAK2_STAT1	hsa04630	1	JAK2*STAT1
hsa04630_JAK2_STAT2	hsa04630	1	JAK2*STAT2
hsa04630_JAK2_STAT3	hsa04630	1	JAK2*STAT3
hsa04630_JAK2_STAT4	hsa04630	1	JAK2*STAT4
hsa04630_JAK2_STAT5A	hsa04630	1	JAK2*STAT5A
hsa04630_JAK2_STAT5B	hsa04630	1	JAK2*STAT5B
hsa04630_JAK2_STAT6	hsa04630	1	JAK2*STAT6
hsa04630_JAK3_BCL2	hsa04630	2	BCL2*JAK3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_LEP_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEP*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*LIFR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_CCND1	hsa04630	3	CCND1*JAK1*JAK2*JAK3*LIFR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_CCND2	hsa04630	3	CCND2*JAK1*JAK2*JAK3*LIFR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_CCND3	hsa04630	3	CCND3*JAK1*JAK2*JAK3*LIFR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_CDKN1A	hsa04630	3	CDKN1A*JAK1*JAK2*JAK3*LIFR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_IRF9	hsa04630	3	IRF9*JAK1*JAK2*JAK3*LIFR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_MCL1	hsa04630	3	JAK1*JAK2*JAK3*LIFR*MCL1*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_MTOR	hsa04630	4	AKT1*AKT2*AKT3*JAK1*JAK2*JAK3*LIFR*MTOR*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*TYK2
hsa04630_LIFR_MYC	hsa04630	3	JAK1*JAK2*JAK3*LIFR*MYC*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_LIFR_RAF1	hsa04630	5	HRAS*JAK1*JAK2*JAK3*LIFR*PTPN11*RAF1*SOS1*SOS2*TYK2
hsa04630_LIFR_STAT1	hsa04630	2	JAK1*JAK2*JAK3*LIFR*STAT1*TYK2
hsa04630_LIFR_STAT2	hsa04630	2	JAK1*JAK2*JAK3*LIFR*STAT2*TYK2
hsa04630_LIFR_STAT3	hsa04630	2	JAK1*JAK2*JAK3*LIFR*STAT3*TYK2
hsa04630_LIFR_STAT4	hsa04630	2	JAK1*JAK2*JAK3*LIFR*STAT4*TYK2
hsa04630_LIFR_STAT5A	hsa04630	2	JAK1*JAK2*JAK3*LIFR*STAT5A*TYK2
hsa04630_LIFR_STAT5B	hsa04630	2	JAK1*JAK2*JAK3*LIFR*STAT5B*TYK2
hsa04630_LIFR_STAT6	hsa04630	2	JAK1*JAK2*JAK3*LIFR*STAT6*TYK2
hsa04630_LIF_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIF*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_MPL_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*MPL*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_OSM_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSM*OSMR*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFA_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFA*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFB_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFB*PDGFRA*PDGFRB*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFRA_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*PDGFRA*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFRA_CCND1	hsa04630	3	CCND1*JAK1*JAK2*JAK3*PDGFRA*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFRA_CCND2	hsa04630	3	CCND2*JAK1*JAK2*JAK3*PDGFRA*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFRA_CCND3	hsa04630	3	CCND3*JAK1*JAK2*JAK3*PDGFRA*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFRA_CDKN1A	hsa04630	3	CDKN1A*JAK1*JAK2*JAK3*PDGFRA*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFRA_IRF9	hsa04630	3	IRF9*JAK1*JAK2*JAK3*PDGFRA*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFRA_MCL1	hsa04630	3	JAK1*JAK2*JAK3*MCL1*PDGFRA*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFRA_MTOR	hsa04630	4	AKT1*AKT2*AKT3*JAK1*JAK2*JAK3*MTOR*PDGFRA*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*TYK2
hsa04630_PDGFRA_MYC	hsa04630	3	JAK1*JAK2*JAK3*MYC*PDGFRA*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PDGFRA_RAF1	hsa04630	5	HRAS*JAK1*JAK2*JAK3*PDGFRA*PTPN11*RAF1*SOS1*SOS2*TYK2
hsa04630_PDGFRA_STAT1	hsa04630	2	JAK1*JAK2*JAK3*PDGFRA*STAT1*TYK2
hsa04630_PDGFRA_STAT2	hsa04630	2	JAK1*JAK2*JAK3*PDGFRA*STAT2*TYK2
hsa04630_PDGFRA_STAT3	hsa04630	2	JAK1*JAK2*JAK3*PDGFRA*STAT3*TYK2
hsa04630_PDGFRA_STAT4	hsa04630	2	JAK1*JAK2*JAK3*PDGFRA*STAT4*TYK2
hsa04630_PDGFRA_STAT5A	hsa04630	2	JAK1*JAK2*JAK3*PDGFRA*STAT5A*TYK2
hsa04630_PDGFRA_STAT5B	hsa04630	2	JAK1*JAK2*JAK3*PDGFRA*STAT5B*TYK2
hsa04630_PDGFRA_STAT6	hsa04630	2	JAK1*JAK2*JAK3*PDGFRA*STAT6*TYK2
hsa04630_PDGFRB_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*PDGFRB*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PIAS1_BCL2	hsa04630	2	BCL2*PIAS1*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_PIAS2_BCL2	hsa04630	2	BCL2*PIAS2*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_PIAS3_BCL2	hsa04630	2	BCL2*PIAS3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_PIAS4_BCL2	hsa04630	2	BCL2*PIAS4*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_PIK3CA_MTOR	hsa04630	2	AKT1*AKT2*AKT3*MTOR*PIK3CA
hsa04630_PIK3R1_MTOR	hsa04630	2	AKT1*AKT2*AKT3*MTOR*PIK3R1
hsa04630_PRL_BCL2	hsa04630	4	BCL2*CNTFR*CRLF2*CSF2RA*CSF2RB*CSF3R*EGFR*EPOR*GHR*IFNAR1*IFNAR2*IFNGR1*IFNGR2*IFNLR1*IL10RA*IL10RB*IL11RA*IL12RB1*IL12RB2*IL13RA1*IL13RA2*IL15RA*IL20RA*IL20RB*IL21R*IL22RA1*IL22RA2*IL23R*IL27RA*IL2RA*IL2RB*IL2RG*IL3RA*IL4R*IL5RA*IL6R*IL6ST*IL7R*IL9R*JAK1*JAK2*JAK3*LEPR*LIFR*MPL*OSMR*PDGFRA*PDGFRB*PRL*PRLR*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_PTPN11_RAF1	hsa04630	3	HRAS*PTPN11*RAF1*SOS1*SOS2
hsa04630_PTPN2_BCL2	hsa04630	2	BCL2*PTPN2*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6
hsa04630_PTPN6_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*PTPN6*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_SOCS1_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*SOCS1*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_SOCS2_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*SOCS2*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_SOCS3_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*SOCS3*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_SOCS4_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*SOCS4*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_SOCS5_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*SOCS5*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_SOCS6_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*SOCS6*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_SOCS7_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*SOCS7*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_STAM2_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*STAM2*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_STAM_BCL2	hsa04630	3	BCL2*JAK1*JAK2*JAK3*STAM*STAT1*STAT2*STAT3*STAT4*STAT5A*STAT5B*STAT6*TYK2
hsa04630_STAT1_BCL2	hsa04630	1	BCL2*STAT1
hsa04630_STAT1_MYC	hsa04630	1	MYC*STAT1
hsa04630_STAT1_STAT3	hsa04630	1	STAT1*STAT3
hsa04630_STAT1_STAT5A	hsa04630	1	STAT1*STAT5A
hsa04630_STAT1_STAT5B	hsa04630	1	STAT1*STAT5B
hsa04630_STAT2_BCL2	hsa04630	1	BCL2*STAT2
hsa04630_STAT2_MYC	hsa04630	1	MYC*STAT2
hsa04630_STAT2_STAT3	hsa04630	1	STAT2*STAT3
hsa04630_STAT2_STAT5A	hsa04630	1	STAT2*STAT5A
hsa04630_STAT2_STAT5B	hsa04630	1	STAT2*STAT5B
hsa04630_STAT3_BCL2	hsa04630	1	BCL2*STAT3
