,BlockName,Pathway,Sources,Targets,SubpathwayBlocks
1072,hsa04310_TBL1XR1+TBL1XR1+TBL1XR1+TBL1XR1_CSNK2A1+CSNK2A2+CSNK2A3+CSNK2B,hsa04310,TBL1XR1;TBL1XR1;TBL1XR1;TBL1XR1,CSNK2A1;CSNK2A2;CSNK2A3;CSNK2B,hsa04310_TBL1XR1_CSNK2A1;hsa04310_TBL1XR1_CSNK2A2;hsa04310_TBL1XR1_CSNK2A3;hsa04310_TBL1XR1_CSNK2B
1073,hsa04310_TBL1XR1_FOSL1,hsa04310,TBL1XR1,FOSL1,hsa04310_TBL1XR1_FOSL1
1074,hsa04310_TBL1XR1_JUN,hsa04310,TBL1XR1,JUN,hsa04310_TBL1XR1_JUN
1075,hsa04310_TBL1XR1+TBL1XR1+TBL1XR1+TBL1XR1_LEF1+TCF7+TCF7L1+TCF7L2,hsa04310,TBL1XR1;TBL1XR1;TBL1XR1;TBL1XR1,LEF1;TCF7;TCF7L1;TCF7L2,hsa04310_TBL1XR1_LEF1;hsa04310_TBL1XR1_TCF7;hsa04310_TBL1XR1_TCF7L1;hsa04310_TBL1XR1_TCF7L2
1076,hsa04310_TBL1XR1+TBL1XR1+TBL1XR1_MAPK10+MAPK8+MAPK9,hsa04310,TBL1XR1;TBL1XR1;TBL1XR1,MAPK10;MAPK8;MAPK9,hsa04310_TBL1XR1_MAPK10;hsa04310_TBL1XR1_MAPK8;hsa04310_TBL1XR1_MAPK9
1077,hsa04310_TBL1XR1_MYC,hsa04310,TBL1XR1,MYC,hsa04310_TBL1XR1_MYC
1078,hsa04310_TBL1XR1_PPARD,hsa04310,TBL1XR1,PPARD,hsa04310_TBL1XR1_PPARD
1079,hsa04310_TBL1XR1_RBX1,hsa04310,TBL1XR1,RBX1,hsa04310_TBL1XR1_RBX1
1080,hsa04310_TP53+TP53+TP53_CCND1+CCND2+CCND3,hsa04310,TP53;TP53;TP53,CCND1;CCND2;CCND3,hsa04310_TP53_CCND1;hsa04310_TP53_CCND2;hsa04310_TP53_CCND3
1081,hsa04310_TP53+TP53+TP53+TP53_CSNK2A1+CSNK2A2+CSNK2A3+CSNK2B,hsa04310,TP53;TP53;TP53;TP53,CSNK2A1;CSNK2A2;CSNK2A3;CSNK2B,hsa04310_TP53_CSNK2A1;hsa04310_TP53_CSNK2A2;hsa04310_TP53_CSNK2A3;hsa04310_TP53_CSNK2B
1082,hsa04310_TP53_FOSL1,hsa04310,TP53,FOSL1,hsa04310_TP53_FOSL1
1083,hsa04310_TP53_JUN,hsa04310,TP53,JUN,hsa04310_TP53_JUN
1084,hsa04310_TP53+TP53+TP53+TP53_LEF1+TCF7+TCF7L1+TCF7L2,hsa04310,TP53;TP53;TP53;TP53,LEF1;TCF7;TCF7L1;TCF7L2,hsa04310_TP53_LEF1;hsa04310_TP53_TCF7;hsa04310_TP53_TCF7L1;hsa04310_TP53_TCF7L2
1085,hsa04310_TP53+TP53+TP53_MAPK10+MAPK8+MAPK9,hsa04310,TP53;TP53;TP53,MAPK10;MAPK8;MAPK9,hsa04310_TP53_MAPK10;hsa04310_TP53_MAPK8;hsa04310_TP53_MAPK9
1086,hsa04310_TP53_MYC,hsa04310,TP53,MYC,hsa04310_TP53_MYC
1087,hsa04310_TP53_PPARD,hsa04310,TP53,PPARD,hsa04310_TP53_PPARD
1088,hsa04310_TP53_RBX1,hsa04310,TP53,RBX1,hsa04310_TP53_RBX1
1089,hsa04310_WNT4_JUN,hsa04310,WNT4,JUN,hsa04310_WNT4_JUN
1090,hsa04310_WNT4+WNT4+WNT4_LEF1+TCF7+TCF7L2,hsa04310,WNT4;WNT4;WNT4,LEF1;TCF7;TCF7L2,hsa04310_WNT4_LEF1;hsa04310_WNT4_TCF7;hsa04310_WNT4_TCF7L2
1091,hsa04310_WNT4_MYC,hsa04310,WNT4,MYC,hsa04310_WNT4_MYC
1092,hsa04330_JAG1_RBPJ,hsa04330,JAG1,RBPJ,hsa04330_JAG1_RBPJ
1093,hsa04330_NCOR2_HES1,hsa04330,NCOR2,HES1,hsa04330_NCOR2_HES1
1094,hsa04330_NCOR2+NCOR2+NCOR2_HEY1+HEY2+HEYL,hsa04330,NCOR2;NCOR2;NCOR2,HEY1;HEY2;HEYL,hsa04330_NCOR2_HEY1;hsa04330_NCOR2_HEY2;hsa04330_NCOR2_HEYL
1095,hsa04330_NCOR2_RBPJ,hsa04330,NCOR2,RBPJ,hsa04330_NCOR2_RBPJ
1096,hsa04330_NOTCH1+NOTCH2+NOTCH3+NOTCH4_RBPJ+RBPJ+RBPJ+RBPJ,hsa04330,NOTCH1;NOTCH2;NOTCH3;NOTCH4,RBPJ;RBPJ;RBPJ;RBPJ,hsa04330_NOTCH1_RBPJ;hsa04330_NOTCH2_RBPJ;hsa04330_NOTCH3_RBPJ;hsa04330_NOTCH4_RBPJ
1097,hsa04340_ARRB1+ARRB2_BCL2+BCL2,hsa04340,ARRB1;ARRB2,BCL2;BCL2,hsa04340_ARRB1_BCL2;hsa04340_ARRB2_BCL2
1098,hsa04340_ARRB1+ARRB1+ARRB2+ARRB2_GLI1+GLI2+GLI1+GLI2,hsa04340,ARRB1;ARRB1;ARRB2;ARRB2,GLI1;GLI2;GLI1;GLI2,hsa04340_ARRB1_GLI1;hsa04340_ARRB1_GLI2;hsa04340_ARRB2_GLI1;hsa04340_ARRB2_GLI2
1099,hsa04340_BTRC+FBXW11_BCL2+BCL2,hsa04340,BTRC;FBXW11,BCL2;BCL2,hsa04340_BTRC_BCL2;hsa04340_FBXW11_BCL2
1100,hsa04340_CSNK1A1+CSNK1D+CSNK1E+CSNK1G1+CSNK1G2+CSNK1G3_BCL2+BCL2+BCL2+BCL2+BCL2+BCL2,hsa04340,CSNK1A1;CSNK1D;CSNK1E;CSNK1G1;CSNK1G2;CSNK1G3,BCL2;BCL2;BCL2;BCL2;BCL2;BCL2,hsa04340_CSNK1A1_BCL2;hsa04340_CSNK1D_BCL2;hsa04340_CSNK1E_BCL2;hsa04340_CSNK1G1_BCL2;hsa04340_CSNK1G2_BCL2;hsa04340_CSNK1G3_BCL2
1101,hsa04340_CUL1_BCL2,hsa04340,CUL1,BCL2,hsa04340_CUL1_BCL2
1102,hsa04340_CUL3_BCL2,hsa04340,CUL3,BCL2,hsa04340_CUL3_BCL2
1103,hsa04340_DHH+IHH+SHH_BCL2+BCL2+BCL2,hsa04340,DHH;IHH;SHH,BCL2;BCL2;BCL2,hsa04340_DHH_BCL2;hsa04340_IHH_BCL2;hsa04340_SHH_BCL2
1104,hsa04340_GLI1+GLI2+GLI3_BCL2+BCL2+BCL2,hsa04340,GLI1;GLI2;GLI3,BCL2;BCL2;BCL2,hsa04340_GLI1_BCL2;hsa04340_GLI2_BCL2;hsa04340_GLI3_BCL2
1105,hsa04340_GLI2_GLI1,hsa04340,GLI2,GLI1,hsa04340_GLI2_GLI1
1106,hsa04340_GRK2_BCL2,hsa04340,GRK2,BCL2,hsa04340_GRK2_BCL2
1107,hsa04340_HHIP_BCL2,hsa04340,HHIP,BCL2,hsa04340_HHIP_BCL2
1108,hsa04340_IQCE_BCL2,hsa04340,IQCE,BCL2,hsa04340_IQCE_BCL2
1109,hsa04340_KIF3A_BCL2,hsa04340,KIF3A,BCL2,hsa04340_KIF3A_BCL2
1110,hsa04340_MGRN1_BCL2,hsa04340,MGRN1,BCL2,hsa04340_MGRN1_BCL2
1111,hsa04340_PRKACA+PRKACB+PRKACG_BCL2+BCL2+BCL2,hsa04340,PRKACA;PRKACB;PRKACG,BCL2;BCL2;BCL2,hsa04340_PRKACA_BCL2;hsa04340_PRKACB_BCL2;hsa04340_PRKACG_BCL2
1112,hsa04340_PRKACA+PRKACA+PRKACB+PRKACB+PRKACG+PRKACG_GLI1+GLI2+GLI1+GLI2+GLI1+GLI2,hsa04340,PRKACA;PRKACA;PRKACB;PRKACB;PRKACG;PRKACG,GLI1;GLI2;GLI1;GLI2;GLI1;GLI2,hsa04340_PRKACA_GLI1;hsa04340_PRKACA_GLI2;hsa04340_PRKACB_GLI1;hsa04340_PRKACB_GLI2;hsa04340_PRKACG_GLI1;hsa04340_PRKACG_GLI2
1113,hsa04340_PTCH1_BCL2,hsa04340,PTCH1,BCL2,hsa04340_PTCH1_BCL2
1114,hsa04340_PTCH1+PTCH1_CCND1+CCND2,hsa04340,PTCH1;PTCH1,CCND1;CCND2,hsa04340_PTCH1_CCND1;hsa04340_PTCH1_CCND2
1115,hsa04340_PTCH1+PTCH1+PTCH1_GLI1+GLI2+GLI3,hsa04340,PTCH1;PTCH1;PTCH1,GLI1;GLI2;GLI3,hsa04340_PTCH1_GLI1;hsa04340_PTCH1_GLI2;hsa04340_PTCH1_GLI3
1116,hsa04340_PTCH1_GSK3B,hsa04340,PTCH1,GSK3B,hsa04340_PTCH1_GSK3B
1117,hsa04340_SMURF1+SMURF2_BCL2+BCL2,hsa04340,SMURF1;SMURF2,BCL2;BCL2,hsa04340_SMURF1_BCL2;hsa04340_SMURF2_BCL2
1118,hsa04340_SPOP_BCL2,hsa04340,SPOP,BCL2,hsa04340_SPOP_BCL2
1119,hsa04350_BMP4_SMAD2,hsa04350,BMP4,SMAD2,hsa04350_BMP4_SMAD2
1120,hsa04350_BMP4_SMAD4,hsa04350,BMP4,SMAD4,hsa04350_BMP4_SMAD4
1121,hsa04350_BMPR1A+BMPR1A_ACVR2A+BMPR2,hsa04350,BMPR1A;BMPR1A,ACVR2A;BMPR2,hsa04350_BMPR1A_ACVR2A;hsa04350_BMPR1A_BMPR2
1122,hsa04350_BMPR1A_CDKN2B,hsa04350,BMPR1A,CDKN2B,hsa04350_BMPR1A_CDKN2B
1123,hsa04350_BMPR1A+BMPR1A+BMPR1A_ID1+ID2+ID3,hsa04350,BMPR1A;BMPR1A;BMPR1A,ID1;ID2;ID3,hsa04350_BMPR1A_ID1;hsa04350_BMPR1A_ID2;hsa04350_BMPR1A_ID3
1124,hsa04350_BMPR1A_PITX2,hsa04350,BMPR1A,PITX2,hsa04350_BMPR1A_PITX2
1125,hsa04350_BMPR1A+BMPR1A+BMPR1A_SMAD1+SMAD5+SMAD9,hsa04350,BMPR1A;BMPR1A;BMPR1A,SMAD1;SMAD5;SMAD9,hsa04350_BMPR1A_SMAD1;hsa04350_BMPR1A_SMAD5;hsa04350_BMPR1A_SMAD9
1126,hsa04350_BMPR1A_SMAD4,hsa04350,BMPR1A,SMAD4,hsa04350_BMPR1A_SMAD4
1127,hsa04350_IFNG_SMAD2,hsa04350,IFNG,SMAD2,hsa04350_IFNG_SMAD2
1128,hsa04350_IFNG_SMAD4,hsa04350,IFNG,SMAD4,hsa04350_IFNG_SMAD4
1129,hsa04350_MAPK1+MAPK3_SMAD2+SMAD2,hsa04350,MAPK1;MAPK3,SMAD2;SMAD2,hsa04350_MAPK1_SMAD2;hsa04350_MAPK3_SMAD2
1130,hsa04350_MAPK1+MAPK3_SMAD4+SMAD4,hsa04350,MAPK1;MAPK3,SMAD4;SMAD4,hsa04350_MAPK1_SMAD4;hsa04350_MAPK3_SMAD4
1131,hsa04350_MYC_CDKN2B,hsa04350,MYC,CDKN2B,hsa04350_MYC_CDKN2B
1132,hsa04350_RBX1_SMAD2,hsa04350,RBX1,SMAD2,hsa04350_RBX1_SMAD2
1133,hsa04350_RBX1_SMAD4,hsa04350,RBX1,SMAD4,hsa04350_RBX1_SMAD4
1134,hsa04350_SMAD1+SMAD5+SMAD9_SMAD4+SMAD4+SMAD4,hsa04350,SMAD1;SMAD5;SMAD9,SMAD4;SMAD4;SMAD4,hsa04350_SMAD1_SMAD4;hsa04350_SMAD5_SMAD4;hsa04350_SMAD9_SMAD4
1135,hsa04350_SMAD2+SMAD3_SMAD4+SMAD4,hsa04350,SMAD2;SMAD3,SMAD4;SMAD4,hsa04350_SMAD2_SMAD4;hsa04350_SMAD3_SMAD4
1136,hsa04350_SMAD3_CDKN2B,hsa04350,SMAD3,CDKN2B,hsa04350_SMAD3_CDKN2B
1137,hsa04350_SMAD3+SMAD3+SMAD3_ID1+ID2+ID3,hsa04350,SMAD3;SMAD3;SMAD3,ID1;ID2;ID3,hsa04350_SMAD3_ID1;hsa04350_SMAD3_ID2;hsa04350_SMAD3_ID3
1138,hsa04350_SMAD3_PITX2,hsa04350,SMAD3,PITX2,hsa04350_SMAD3_PITX2
1139,hsa04350_TNF_SMAD2,hsa04350,TNF,SMAD2,hsa04350_TNF_SMAD2
1140,hsa04350_TNF_SMAD4,hsa04350,TNF,SMAD4,hsa04350_TNF_SMAD4
1141,hsa04370_AKT1+AKT2_BAD+BAD,hsa04370,AKT1;AKT2,BAD;BAD,hsa04370_AKT1_BAD;hsa04370_AKT2_BAD
1142,hsa04370_PIK3CA+PIK3R1_BAD+BAD,hsa04370,PIK3CA;PIK3R1,BAD;BAD,hsa04370_PIK3CA_BAD;hsa04370_PIK3R1_BAD
1143,hsa04370_PIK3CA+PIK3CA+PIK3CA+PIK3R1+PIK3R1+PIK3R1_RAC1+RAC2+RAC3+RAC1+RAC2+RAC3,hsa04370,PIK3CA;PIK3CA;PIK3CA;PIK3R1;PIK3R1;PIK3R1,RAC1;RAC2;RAC3;RAC1;RAC2;RAC3,hsa04370_PIK3CA_RAC1;hsa04370_PIK3CA_RAC2;hsa04370_PIK3CA_RAC3;hsa04370_PIK3R1_RAC1;hsa04370_PIK3R1_RAC2;hsa04370_PIK3R1_RAC3
1144,hsa04370_PLCG1_NFATC2,hsa04370,PLCG1,NFATC2,hsa04370_PLCG1_NFATC2
1145,hsa04371_AKT1+AKT2_CCND1+CCND1,hsa04371,AKT1;AKT2,CCND1;CCND1,hsa04371_AKT1_CCND1;hsa04371_AKT2_CCND1
1146,hsa04371_AKT1+AKT2+AKT3_EGR1+EGR1+EGR1,hsa04371,AKT1;AKT2;AKT3,EGR1;EGR1;EGR1,hsa04371_AKT1_EGR1;hsa04371_AKT2_EGR1;hsa04371_AKT3_EGR1
1147,hsa04371_AKT1+AKT2_JAG1+JAG1,hsa04371,AKT1;AKT2,JAG1;JAG1,hsa04371_AKT1_JAG1;hsa04371_AKT2_JAG1
1148,hsa04371_AKT1+AKT2_NOTCH3+NOTCH3,hsa04371,AKT1;AKT2,NOTCH3;NOTCH3,hsa04371_AKT1_NOTCH3;hsa04371_AKT2_NOTCH3
1149,hsa04371_AKT1+AKT2_SPP1+SPP1,hsa04371,AKT1;AKT2,SPP1;SPP1,hsa04371_AKT1_SPP1;hsa04371_AKT2_SPP1
1150,hsa04371_HRAS+KRAS_CCND1+CCND1,hsa04371,HRAS;KRAS,CCND1;CCND1,hsa04371_HRAS_CCND1;hsa04371_KRAS_CCND1
1151,hsa04371_HRAS+KRAS_EGR1+EGR1,hsa04371,HRAS;KRAS,EGR1;EGR1,hsa04371_HRAS_EGR1;hsa04371_KRAS_EGR1
1152,hsa04371_HRAS+KRAS_JAG1+JAG1,hsa04371,HRAS;KRAS,JAG1;JAG1,hsa04371_HRAS_JAG1;hsa04371_KRAS_JAG1
1153,hsa04371_HRAS+KRAS_NOTCH3+NOTCH3,hsa04371,HRAS;KRAS,NOTCH3;NOTCH3,hsa04371_HRAS_NOTCH3;hsa04371_KRAS_NOTCH3
1154,hsa04371_HRAS+KRAS_SPP1+SPP1,hsa04371,HRAS;KRAS,SPP1;SPP1,hsa04371_HRAS_SPP1;hsa04371_KRAS_SPP1
1155,hsa04371_MAP2K1+MAP2K2_CCND1+CCND1,hsa04371,MAP2K1;MAP2K2,CCND1;CCND1,hsa04371_MAP2K1_CCND1;hsa04371_MAP2K2_CCND1
1156,hsa04371_MAP2K1+MAP2K2_EGR1+EGR1,hsa04371,MAP2K1;MAP2K2,EGR1;EGR1,hsa04371_MAP2K1_EGR1;hsa04371_MAP2K2_EGR1
1157,hsa04371_MAP2K1+MAP2K2_JAG1+JAG1,hsa04371,MAP2K1;MAP2K2,JAG1;JAG1,hsa04371_MAP2K1_JAG1;hsa04371_MAP2K2_JAG1
1158,hsa04371_MAP2K1+MAP2K2_NOTCH3+NOTCH3,hsa04371,MAP2K1;MAP2K2,NOTCH3;NOTCH3,hsa04371_MAP2K1_NOTCH3;hsa04371_MAP2K2_NOTCH3
1159,hsa04371_MAP2K1+MAP2K2_SPP1+SPP1,hsa04371,MAP2K1;MAP2K2,SPP1;SPP1,hsa04371_MAP2K1_SPP1;hsa04371_MAP2K2_SPP1
1160,hsa04371_MAPK1+MAPK3_EGR1+EGR1,hsa04371,MAPK1;MAPK3,EGR1;EGR1,hsa04371_MAPK1_EGR1;hsa04371_MAPK3_EGR1
1161,hsa04371_RAF1_CCND1,hsa04371,RAF1,CCND1,hsa04371_RAF1_CCND1
1162,hsa04371_RAF1_EGR1,hsa04371,RAF1,EGR1,hsa04371_RAF1_EGR1
1163,hsa04371_RAF1_JAG1,hsa04371,RAF1,JAG1,hsa04371_RAF1_JAG1
1164,hsa04371_RAF1_NOTCH3,hsa04371,RAF1,NOTCH3,hsa04371_RAF1_NOTCH3
1165,hsa04371_RAF1_SPP1,hsa04371,RAF1,SPP1,hsa04371_RAF1_SPP1
1166,hsa04371_SMAD2+SMAD3_SMAD4+SMAD4,hsa04371,SMAD2;SMAD3,SMAD4;SMAD4,hsa04371_SMAD2_SMAD4;hsa04371_SMAD3_SMAD4
1167,hsa04390_ACTB+ACTG1_APC+APC,hsa04390,ACTB;ACTG1,APC;APC,hsa04390_ACTB_APC;hsa04390_ACTG1_APC
1168,hsa04390_ACTB+ACTG1_BIRC5+BIRC5,hsa04390,ACTB;ACTG1,BIRC5;BIRC5,hsa04390_ACTB_BIRC5;hsa04390_ACTG1_BIRC5
1169,hsa04390_ACTB+ACTG1_GLI2+GLI2,hsa04390,ACTB;ACTG1,GLI2;GLI2,hsa04390_ACTB_GLI2;hsa04390_ACTG1_GLI2
1170,hsa04390_ACTB+ACTB+ACTB+ACTG1+ACTG1+ACTG1_LEF1+TCF7+TCF7L2+LEF1+TCF7+TCF7L2,hsa04390,ACTB;ACTB;ACTB;ACTG1;ACTG1;ACTG1,LEF1;TCF7;TCF7L2;LEF1;TCF7;TCF7L2,hsa04390_ACTB_LEF1;hsa04390_ACTB_TCF7;hsa04390_ACTB_TCF7L2;hsa04390_ACTG1_LEF1;hsa04390_ACTG1_TCF7;hsa04390_ACTG1_TCF7L2
1171,hsa04390_ACTB+ACTG1_MYC+MYC,hsa04390,ACTB;ACTG1,MYC;MYC,hsa04390_ACTB_MYC;hsa04390_ACTG1_MYC
1172,hsa04390_ACTB+ACTG1_SMAD2+SMAD2,hsa04390,ACTB;ACTG1,SMAD2;SMAD2,hsa04390_ACTB_SMAD2;hsa04390_ACTG1_SMAD2
1173,hsa04390_ACTB+ACTG1_SMAD4+SMAD4,hsa04390,ACTB;ACTG1,SMAD4;SMAD4,hsa04390_ACTB_SMAD4;hsa04390_ACTG1_SMAD4
1174,hsa04390_ACTB+ACTG1_SOX2+SOX2,hsa04390,ACTB;ACTG1,SOX2;SOX2,hsa04390_ACTB_SOX2;hsa04390_ACTG1_SOX2
1175,hsa04390_AJUBA+LIMD1_BIRC5+BIRC5,hsa04390,AJUBA;LIMD1,BIRC5;BIRC5,hsa04390_AJUBA_BIRC5;hsa04390_LIMD1_BIRC5
1176,hsa04390_BMP4_SMAD2,hsa04390,BMP4,SMAD2,hsa04390_BMP4_SMAD2
1177,hsa04390_BMP4_SMAD4,hsa04390,BMP4,SMAD4,hsa04390_BMP4_SMAD4
1178,hsa04390_BMPR1A_ID1,hsa04390,BMPR1A,ID1,hsa04390_BMPR1A_ID1
1179,hsa04390_BMPR1A_ID2,hsa04390,BMPR1A,ID2,hsa04390_BMPR1A_ID2
1180,hsa04390_BMPR1A_SMAD1,hsa04390,BMPR1A,SMAD1,hsa04390_BMPR1A_SMAD1
1181,hsa04390_BMPR1A+BMPR1A+BMPR2_SMAD2+SMAD3+SMAD2,hsa04390,BMPR1A;BMPR1A;BMPR2,SMAD2;SMAD3;SMAD2,hsa04390_BMPR1A_SMAD2;hsa04390_BMPR1A_SMAD3;hsa04390_BMPR2_SMAD2
1182,hsa04390_BMPR1A+BMPR2_SMAD4+SMAD4,hsa04390,BMPR1A;BMPR2,SMAD4;SMAD4,hsa04390_BMPR1A_SMAD4;hsa04390_BMPR2_SMAD4
1183,hsa04390_BTRC+FBXW11_BIRC5+BIRC5,hsa04390,BTRC;FBXW11,BIRC5;BIRC5,hsa04390_BTRC_BIRC5;hsa04390_FBXW11_BIRC5
1184,hsa04390_CSNK1D+CSNK1E_BIRC5+BIRC5,hsa04390,CSNK1D;CSNK1E,BIRC5;BIRC5,hsa04390_CSNK1D_BIRC5;hsa04390_CSNK1E_BIRC5
1185,hsa04390_CTNNB1+CTNNB1_AXIN1+AXIN2,hsa04390,CTNNB1;CTNNB1,AXIN1;AXIN2,hsa04390_CTNNB1_AXIN1;hsa04390_CTNNB1_AXIN2
1186,hsa04390_CTNNB1+CTNNB1+CTNNB1_BIRC2+BIRC3+BIRC5,hsa04390,CTNNB1;CTNNB1;CTNNB1,BIRC2;BIRC3;BIRC5,hsa04390_CTNNB1_BIRC2;hsa04390_CTNNB1_BIRC3;hsa04390_CTNNB1_BIRC5
1187,hsa04390_CTNNB1+CTNNB1+CTNNB1_CCND1+CCND2+CCND3,hsa04390,CTNNB1;CTNNB1;CTNNB1,CCND1;CCND2;CCND3,hsa04390_CTNNB1_CCND1;hsa04390_CTNNB1_CCND2;hsa04390_CTNNB1_CCND3
1188,hsa04390_CTNNB1+CTNNB1+CTNNB1+CTNNB1_LEF1+TCF7+TCF7L1+TCF7L2,hsa04390,CTNNB1;CTNNB1;CTNNB1;CTNNB1,LEF1;TCF7;TCF7L1;TCF7L2,hsa04390_CTNNB1_LEF1;hsa04390_CTNNB1_TCF7;hsa04390_CTNNB1_TCF7L1;hsa04390_CTNNB1_TCF7L2
1189,hsa04390_CTNNB1_MYC,hsa04390,CTNNB1,MYC,hsa04390_CTNNB1_MYC
1190,hsa04390_CTNNB1+CTNNB1_NKD1+NKD2,hsa04390,CTNNB1;CTNNB1,NKD1;NKD2,hsa04390_CTNNB1_NKD1;hsa04390_CTNNB1_NKD2
1191,hsa04390_CTNNB1_SNAI2,hsa04390,CTNNB1,SNAI2,hsa04390_CTNNB1_SNAI2
1192,hsa04390_CTNNB1_SOX2,hsa04390,CTNNB1,SOX2,hsa04390_CTNNB1_SOX2
1193,hsa04390_DLG1+DLG2+DLG4+DLG5_BIRC5+BIRC5+BIRC5+BIRC5,hsa04390,DLG1;DLG2;DLG4;DLG5,BIRC5;BIRC5;BIRC5;BIRC5,hsa04390_DLG1_BIRC5;hsa04390_DLG2_BIRC5;hsa04390_DLG4_BIRC5;hsa04390_DLG5_BIRC5
1194,hsa04390_FRMD6_BIRC5,hsa04390,FRMD6,BIRC5,hsa04390_FRMD6_BIRC5
1195,hsa04390_FZD1+FZD6_BIRC5+BIRC5,hsa04390,FZD1;FZD6,BIRC5;BIRC5,hsa04390_FZD1_BIRC5;hsa04390_FZD6_BIRC5
1196,hsa04390_GSK3B_APC,hsa04390,GSK3B,APC,hsa04390_GSK3B_APC
1197,hsa04390_GSK3B_BIRC5,hsa04390,GSK3B,BIRC5,hsa04390_GSK3B_BIRC5
1198,hsa04390_GSK3B+GSK3B+GSK3B_LEF1+TCF7+TCF7L2,hsa04390,GSK3B;GSK3B;GSK3B,LEF1;TCF7;TCF7L2,hsa04390_GSK3B_LEF1;hsa04390_GSK3B_TCF7;hsa04390_GSK3B_TCF7L2
1199,hsa04390_GSK3B_MYC,hsa04390,GSK3B,MYC,hsa04390_GSK3B_MYC
1200,hsa04390_GSK3B_SOX2,hsa04390,GSK3B,SOX2,hsa04390_GSK3B_SOX2
1201,hsa04390_LATS1+LATS1+LATS2+LATS2_APC+APC2+APC+APC2,hsa04390,LATS1;LATS1;LATS2;LATS2,APC;APC2;APC;APC2,hsa04390_LATS1_APC;hsa04390_LATS1_APC2;hsa04390_LATS2_APC;hsa04390_LATS2_APC2
1202,hsa04390_LATS1+LATS2_AREG+AREG,hsa04390,LATS1;LATS2,AREG;AREG,hsa04390_LATS1_AREG;hsa04390_LATS2_AREG
1203,hsa04390_LATS1+LATS1+LATS2+LATS2_AXIN1+AXIN2+AXIN1+AXIN2,hsa04390,LATS1;LATS1;LATS2;LATS2,AXIN1;AXIN2;AXIN1;AXIN2,hsa04390_LATS1_AXIN1;hsa04390_LATS1_AXIN2;hsa04390_LATS2_AXIN1;hsa04390_LATS2_AXIN2
1204,hsa04390_LATS1+LATS2_BBC3+BBC3,hsa04390,LATS1;LATS2,BBC3;BBC3,hsa04390_LATS1_BBC3;hsa04390_LATS2_BBC3
1205,hsa04390_LATS1+LATS1+LATS1+LATS2+LATS2+LATS2_BIRC2+BIRC3+BIRC5+BIRC2+BIRC3+BIRC5,hsa04390,LATS1;LATS1;LATS1;LATS2;LATS2;LATS2,BIRC2;BIRC3;BIRC5;BIRC2;BIRC3;BIRC5,hsa04390_LATS1_BIRC2;hsa04390_LATS1_BIRC3;hsa04390_LATS1_BIRC5;hsa04390_LATS2_BIRC2;hsa04390_LATS2_BIRC3;hsa04390_LATS2_BIRC5
1206,hsa04390_LATS1+LATS1+LATS1+LATS2+LATS2+LATS2_CCND1+CCND2+CCND3+CCND1+CCND2+CCND3,hsa04390,LATS1;LATS1;LATS1;LATS2;LATS2;LATS2,CCND1;CCND2;CCND3;CCND1;CCND2;CCND3,hsa04390_LATS1_CCND1;hsa04390_LATS1_CCND2;hsa04390_LATS1_CCND3;hsa04390_LATS2_CCND1;hsa04390_LATS2_CCND2;hsa04390_LATS2_CCND3
1207,hsa04390_LATS1+LATS2_FGF1+FGF1,hsa04390,LATS1;LATS2,FGF1;FGF1,hsa04390_LATS1_FGF1;hsa04390_LATS2_FGF1
1208,hsa04390_LATS1+LATS2_GLI2+GLI2,hsa04390,LATS1;LATS2,GLI2;GLI2,hsa04390_LATS1_GLI2;hsa04390_LATS2_GLI2
1209,hsa04390_LATS1+LATS2_ID1+ID1,hsa04390,LATS1;LATS2,ID1;ID1,hsa04390_LATS1_ID1;hsa04390_LATS2_ID1
1210,hsa04390_LATS1+LATS2_ID2+ID2,hsa04390,LATS1;LATS2,ID2;ID2,hsa04390_LATS1_ID2;hsa04390_LATS2_ID2
1211,hsa04390_LATS1+LATS1+LATS1+LATS1+LATS2+LATS2+LATS2+LATS2_LEF1+TCF7+TCF7L1+TCF7L2+LEF1+TCF7+TCF7L1+TCF7L2,hsa04390,LATS1;LATS1;LATS1;LATS1;LATS2;LATS2;LATS2;LATS2,LEF1;TCF7;TCF7L1;TCF7L2;LEF1;TCF7;TCF7L1;TCF7L2,hsa04390_LATS1_LEF1;hsa04390_LATS1_TCF7;hsa04390_LATS1_TCF7L1;hsa04390_LATS1_TCF7L2;hsa04390_LATS2_LEF1;hsa04390_LATS2_TCF7;hsa04390_LATS2_TCF7L1;hsa04390_LATS2_TCF7L2
1212,hsa04390_LATS1+LATS2_MYC+MYC,hsa04390,LATS1;LATS2,MYC;MYC,hsa04390_LATS1_MYC;hsa04390_LATS2_MYC
1213,hsa04390_LATS1+LATS1+LATS2+LATS2_NKD1+NKD2+NKD1+NKD2,hsa04390,LATS1;LATS1;LATS2;LATS2,NKD1;NKD2;NKD1;NKD2,hsa04390_LATS1_NKD1;hsa04390_LATS1_NKD2;hsa04390_LATS2_NKD1;hsa04390_LATS2_NKD2
1214,hsa04390_LATS1+LATS2_SMAD1+SMAD1,hsa04390,LATS1;LATS2,SMAD1;SMAD1,hsa04390_LATS1_SMAD1;hsa04390_LATS2_SMAD1
