,BlockName,Pathway,Sources,Targets,SubpathwayBlocks
1867,hsa04390_CTNNB1_SNAI2,hsa04390,CTNNB1,SNAI2,hsa04390_CTNNB1_SNAI2
1868,hsa04390_CTNNB1_SOX2,hsa04390,CTNNB1,SOX2,hsa04390_CTNNB1_SOX2
1869,hsa04390_DLG1+DLG2+DLG4+DLG5_BIRC5+BIRC5+BIRC5+BIRC5,hsa04390,DLG1;DLG2;DLG4;DLG5,BIRC5;BIRC5;BIRC5;BIRC5,hsa04390_DLG1_BIRC5;hsa04390_DLG2_BIRC5;hsa04390_DLG4_BIRC5;hsa04390_DLG5_BIRC5
1870,hsa04390_DLG1+DLG2+DLG4+DLG5_MYC+MYC+MYC+MYC,hsa04390,DLG1;DLG2;DLG4;DLG5,MYC;MYC;MYC;MYC,hsa04390_DLG1_MYC;hsa04390_DLG2_MYC;hsa04390_DLG4_MYC;hsa04390_DLG5_MYC
1871,hsa04390_FRMD6_BIRC5,hsa04390,FRMD6,BIRC5,hsa04390_FRMD6_BIRC5
1872,hsa04390_FRMD6_MYC,hsa04390,FRMD6,MYC,hsa04390_FRMD6_MYC
1873,hsa04390_FZD1+FZD6_BIRC5+BIRC5,hsa04390,FZD1;FZD6,BIRC5;BIRC5,hsa04390_FZD1_BIRC5;hsa04390_FZD6_BIRC5
1874,hsa04390_FZD1+FZD6_MYC+MYC,hsa04390,FZD1;FZD6,MYC;MYC,hsa04390_FZD1_MYC;hsa04390_FZD6_MYC
1875,hsa04390_GSK3B_APC,hsa04390,GSK3B,APC,hsa04390_GSK3B_APC
1876,hsa04390_GSK3B_BIRC5,hsa04390,GSK3B,BIRC5,hsa04390_GSK3B_BIRC5
1877,hsa04390_GSK3B+GSK3B+GSK3B+GSK3B_LEF1+TCF7+TCF7L1+TCF7L2,hsa04390,GSK3B;GSK3B;GSK3B;GSK3B,LEF1;TCF7;TCF7L1;TCF7L2,hsa04390_GSK3B_LEF1;hsa04390_GSK3B_TCF7;hsa04390_GSK3B_TCF7L1;hsa04390_GSK3B_TCF7L2
1878,hsa04390_GSK3B_MYC,hsa04390,GSK3B,MYC,hsa04390_GSK3B_MYC
1879,hsa04390_GSK3B_SOX2,hsa04390,GSK3B,SOX2,hsa04390_GSK3B_SOX2
1880,hsa04390_LATS1+LATS1+LATS2+LATS2_APC+APC2+APC+APC2,hsa04390,LATS1;LATS1;LATS2;LATS2,APC;APC2;APC;APC2,hsa04390_LATS1_APC;hsa04390_LATS1_APC2;hsa04390_LATS2_APC;hsa04390_LATS2_APC2
1881,hsa04390_LATS1+LATS2_AREG+AREG,hsa04390,LATS1;LATS2,AREG;AREG,hsa04390_LATS1_AREG;hsa04390_LATS2_AREG
1882,hsa04390_LATS1+LATS1+LATS2+LATS2_AXIN1+AXIN2+AXIN1+AXIN2,hsa04390,LATS1;LATS1;LATS2;LATS2,AXIN1;AXIN2;AXIN1;AXIN2,hsa04390_LATS1_AXIN1;hsa04390_LATS1_AXIN2;hsa04390_LATS2_AXIN1;hsa04390_LATS2_AXIN2
1883,hsa04390_LATS1+LATS2_BBC3+BBC3,hsa04390,LATS1;LATS2,BBC3;BBC3,hsa04390_LATS1_BBC3;hsa04390_LATS2_BBC3
1884,hsa04390_LATS1+LATS1+LATS1+LATS2+LATS2+LATS2_BIRC2+BIRC3+BIRC5+BIRC2+BIRC3+BIRC5,hsa04390,LATS1;LATS1;LATS1;LATS2;LATS2;LATS2,BIRC2;BIRC3;BIRC5;BIRC2;BIRC3;BIRC5,hsa04390_LATS1_BIRC2;hsa04390_LATS1_BIRC3;hsa04390_LATS1_BIRC5;hsa04390_LATS2_BIRC2;hsa04390_LATS2_BIRC3;hsa04390_LATS2_BIRC5
1885,hsa04390_LATS1+LATS1+LATS1+LATS2+LATS2+LATS2_CCND1+CCND2+CCND3+CCND1+CCND2+CCND3,hsa04390,LATS1;LATS1;LATS1;LATS2;LATS2;LATS2,CCND1;CCND2;CCND3;CCND1;CCND2;CCND3,hsa04390_LATS1_CCND1;hsa04390_LATS1_CCND2;hsa04390_LATS1_CCND3;hsa04390_LATS2_CCND1;hsa04390_LATS2_CCND2;hsa04390_LATS2_CCND3
1886,hsa04390_LATS1+LATS2_FGF1+FGF1,hsa04390,LATS1;LATS2,FGF1;FGF1,hsa04390_LATS1_FGF1;hsa04390_LATS2_FGF1
1887,hsa04390_LATS1+LATS2_GLI2+GLI2,hsa04390,LATS1;LATS2,GLI2;GLI2,hsa04390_LATS1_GLI2;hsa04390_LATS2_GLI2
1888,hsa04390_LATS1+LATS2_ID1+ID1,hsa04390,LATS1;LATS2,ID1;ID1,hsa04390_LATS1_ID1;hsa04390_LATS2_ID1
1889,hsa04390_LATS1+LATS2_ID2+ID2,hsa04390,LATS1;LATS2,ID2;ID2,hsa04390_LATS1_ID2;hsa04390_LATS2_ID2
1890,hsa04390_LATS1+LATS2_ITGB2+ITGB2,hsa04390,LATS1;LATS2,ITGB2;ITGB2,hsa04390_LATS1_ITGB2;hsa04390_LATS2_ITGB2
1891,hsa04390_LATS1+LATS1+LATS1+LATS1+LATS2+LATS2+LATS2+LATS2_LEF1+TCF7+TCF7L1+TCF7L2+LEF1+TCF7+TCF7L1+TCF7L2,hsa04390,LATS1;LATS1;LATS1;LATS1;LATS2;LATS2;LATS2;LATS2,LEF1;TCF7;TCF7L1;TCF7L2;LEF1;TCF7;TCF7L1;TCF7L2,hsa04390_LATS1_LEF1;hsa04390_LATS1_TCF7;hsa04390_LATS1_TCF7L1;hsa04390_LATS1_TCF7L2;hsa04390_LATS2_LEF1;hsa04390_LATS2_TCF7;hsa04390_LATS2_TCF7L1;hsa04390_LATS2_TCF7L2
1892,hsa04390_LATS1+LATS2_MYC+MYC,hsa04390,LATS1;LATS2,MYC;MYC,hsa04390_LATS1_MYC;hsa04390_LATS2_MYC
1893,hsa04390_LATS1+LATS1+LATS2+LATS2_NKD1+NKD2+NKD1+NKD2,hsa04390,LATS1;LATS1;LATS2;LATS2,NKD1;NKD2;NKD1;NKD2,hsa04390_LATS1_NKD1;hsa04390_LATS1_NKD2;hsa04390_LATS2_NKD1;hsa04390_LATS2_NKD2
1894,hsa04390_LATS1+LATS2_SMAD1+SMAD1,hsa04390,LATS1;LATS2,SMAD1;SMAD1,hsa04390_LATS1_SMAD1;hsa04390_LATS2_SMAD1
1895,hsa04390_LATS1+LATS1+LATS2+LATS2_SMAD2+SMAD3+SMAD2+SMAD3,hsa04390,LATS1;LATS1;LATS2;LATS2,SMAD2;SMAD3;SMAD2;SMAD3,hsa04390_LATS1_SMAD2;hsa04390_LATS1_SMAD3;hsa04390_LATS2_SMAD2;hsa04390_LATS2_SMAD3
1896,hsa04390_LATS1+LATS2_SMAD4+SMAD4,hsa04390,LATS1;LATS2,SMAD4;SMAD4,hsa04390_LATS1_SMAD4;hsa04390_LATS2_SMAD4
1897,hsa04390_LATS1+LATS2_SNAI2+SNAI2,hsa04390,LATS1;LATS2,SNAI2;SNAI2,hsa04390_LATS1_SNAI2;hsa04390_LATS2_SNAI2
1898,hsa04390_LATS1+LATS2_SOX2+SOX2,hsa04390,LATS1;LATS2,SOX2;SOX2,hsa04390_LATS1_SOX2;hsa04390_LATS2_SOX2
1899,hsa04390_LATS1+LATS2_WWTR1+WWTR1,hsa04390,LATS1;LATS2,WWTR1;WWTR1,hsa04390_LATS1_WWTR1;hsa04390_LATS2_WWTR1
1900,hsa04390_LEF1+LEF1_AXIN1+AXIN2,hsa04390,LEF1;LEF1,AXIN1;AXIN2,hsa04390_LEF1_AXIN1;hsa04390_LEF1_AXIN2
1901,hsa04390_LEF1+LEF1+LEF1+TCF7L1+TCF7L2+TCF7_BIRC2+BIRC3+BIRC5+BIRC5+BIRC5+BIRC5,hsa04390,LEF1;LEF1;LEF1;TCF7L1;TCF7L2;TCF7,BIRC2;BIRC3;BIRC5;BIRC5;BIRC5;BIRC5,hsa04390_LEF1_BIRC2;hsa04390_LEF1_BIRC3;hsa04390_LEF1_BIRC5;hsa04390_TCF7L1_BIRC5;hsa04390_TCF7L2_BIRC5;hsa04390_TCF7_BIRC5
1902,hsa04390_LEF1+LEF1+LEF1_CCND1+CCND2+CCND3,hsa04390,LEF1;LEF1;LEF1,CCND1;CCND2;CCND3,hsa04390_LEF1_CCND1;hsa04390_LEF1_CCND2;hsa04390_LEF1_CCND3
1903,hsa04390_LEF1+TCF7L1+TCF7L2+TCF7_MYC+MYC+MYC+MYC,hsa04390,LEF1;TCF7L1;TCF7L2;TCF7,MYC;MYC;MYC;MYC,hsa04390_LEF1_MYC;hsa04390_TCF7L1_MYC;hsa04390_TCF7L2_MYC;hsa04390_TCF7_MYC
1904,hsa04390_LEF1+LEF1_NKD1+NKD2,hsa04390,LEF1;LEF1,NKD1;NKD2,hsa04390_LEF1_NKD1;hsa04390_LEF1_NKD2
1905,hsa04390_LEF1_SNAI2,hsa04390,LEF1,SNAI2,hsa04390_LEF1_SNAI2
1906,hsa04390_LEF1+TCF7L1+TCF7L2+TCF7_SOX2+SOX2+SOX2+SOX2,hsa04390,LEF1;TCF7L1;TCF7L2;TCF7,SOX2;SOX2;SOX2;SOX2,hsa04390_LEF1_SOX2;hsa04390_TCF7L1_SOX2;hsa04390_TCF7L2_SOX2;hsa04390_TCF7_SOX2
1907,hsa04390_LLGL1_BIRC5,hsa04390,LLGL1,BIRC5,hsa04390_LLGL1_BIRC5
1908,hsa04390_LLGL1_MYC,hsa04390,LLGL1,MYC,hsa04390_LLGL1_MYC
1909,hsa04390_NF2_BIRC5,hsa04390,NF2,BIRC5,hsa04390_NF2_BIRC5
1910,hsa04390_NF2_MYC,hsa04390,NF2,MYC,hsa04390_NF2_MYC
1911,hsa04390_PPP1CA+PPP1CB+PPP1CC_BIRC5+BIRC5+BIRC5,hsa04390,PPP1CA;PPP1CB;PPP1CC,BIRC5;BIRC5;BIRC5,hsa04390_PPP1CA_BIRC5;hsa04390_PPP1CB_BIRC5;hsa04390_PPP1CC_BIRC5
1912,hsa04390_PPP1CA+PPP1CB+PPP1CC_MYC+MYC+MYC,hsa04390,PPP1CA;PPP1CB;PPP1CC,MYC;MYC;MYC,hsa04390_PPP1CA_MYC;hsa04390_PPP1CB_MYC;hsa04390_PPP1CC_MYC
1913,hsa04390_PPP2CA+PPP2CB+PPP2R1A+PPP2R1A+PPP2R1A+PPP2R1B+PPP2R2A+PPP2R2B+PPP2R2C+PPP2R2D_BIRC5+BIRC5+BIRC2+BIRC3+BIRC5+BIRC5+BIRC5+BIRC5+BIRC5+BIRC5,hsa04390,PPP2CA;PPP2CB;PPP2R1A;PPP2R1A;PPP2R1A;PPP2R1B;PPP2R2A;PPP2R2B;PPP2R2C;PPP2R2D,BIRC5;BIRC5;BIRC2;BIRC3;BIRC5;BIRC5;BIRC5;BIRC5;BIRC5;BIRC5,hsa04390_PPP2CA_BIRC5;hsa04390_PPP2CB_BIRC5;hsa04390_PPP2R1A_BIRC2;hsa04390_PPP2R1A_BIRC3;hsa04390_PPP2R1A_BIRC5;hsa04390_PPP2R1B_BIRC5;hsa04390_PPP2R2A_BIRC5;hsa04390_PPP2R2B_BIRC5;hsa04390_PPP2R2C_BIRC5;hsa04390_PPP2R2D_BIRC5
1914,hsa04390_PPP2CA+PPP2CB+PPP2R1A+PPP2R1B+PPP2R2A+PPP2R2B+PPP2R2C+PPP2R2D_MYC+MYC+MYC+MYC+MYC+MYC+MYC+MYC,hsa04390,PPP2CA;PPP2CB;PPP2R1A;PPP2R1B;PPP2R2A;PPP2R2B;PPP2R2C;PPP2R2D,MYC;MYC;MYC;MYC;MYC;MYC;MYC;MYC,hsa04390_PPP2CA_MYC;hsa04390_PPP2CB_MYC;hsa04390_PPP2R1A_MYC;hsa04390_PPP2R1B_MYC;hsa04390_PPP2R2A_MYC;hsa04390_PPP2R2B_MYC;hsa04390_PPP2R2C_MYC;hsa04390_PPP2R2D_MYC
1915,hsa04390_PPP2R1A+PPP2R1A_APC+APC2,hsa04390,PPP2R1A;PPP2R1A,APC;APC2,hsa04390_PPP2R1A_APC;hsa04390_PPP2R1A_APC2
1916,hsa04390_PPP2R1A_AREG,hsa04390,PPP2R1A,AREG,hsa04390_PPP2R1A_AREG
1917,hsa04390_PPP2R1A+PPP2R1A_AXIN1+AXIN2,hsa04390,PPP2R1A;PPP2R1A,AXIN1;AXIN2,hsa04390_PPP2R1A_AXIN1;hsa04390_PPP2R1A_AXIN2
1918,hsa04390_PPP2R1A_BBC3,hsa04390,PPP2R1A,BBC3,hsa04390_PPP2R1A_BBC3
1919,hsa04390_PPP2R1A+PPP2R1A+PPP2R1A_CCND1+CCND2+CCND3,hsa04390,PPP2R1A;PPP2R1A;PPP2R1A,CCND1;CCND2;CCND3,hsa04390_PPP2R1A_CCND1;hsa04390_PPP2R1A_CCND2;hsa04390_PPP2R1A_CCND3
1920,hsa04390_PPP2R1A_FGF1,hsa04390,PPP2R1A,FGF1,hsa04390_PPP2R1A_FGF1
1921,hsa04390_PPP2R1A_GLI2,hsa04390,PPP2R1A,GLI2,hsa04390_PPP2R1A_GLI2
1922,hsa04390_PPP2R1A_ID1,hsa04390,PPP2R1A,ID1,hsa04390_PPP2R1A_ID1
1923,hsa04390_PPP2R1A_ID2,hsa04390,PPP2R1A,ID2,hsa04390_PPP2R1A_ID2
1924,hsa04390_PPP2R1A_ITGB2,hsa04390,PPP2R1A,ITGB2,hsa04390_PPP2R1A_ITGB2
1925,hsa04390_PPP2R1A+PPP2R1A+PPP2R1A+PPP2R1A_LEF1+TCF7+TCF7L1+TCF7L2,hsa04390,PPP2R1A;PPP2R1A;PPP2R1A;PPP2R1A,LEF1;TCF7;TCF7L1;TCF7L2,hsa04390_PPP2R1A_LEF1;hsa04390_PPP2R1A_TCF7;hsa04390_PPP2R1A_TCF7L1;hsa04390_PPP2R1A_TCF7L2
1926,hsa04390_PPP2R1A+PPP2R1A_NKD1+NKD2,hsa04390,PPP2R1A;PPP2R1A,NKD1;NKD2,hsa04390_PPP2R1A_NKD1;hsa04390_PPP2R1A_NKD2
1927,hsa04390_PPP2R1A_SMAD1,hsa04390,PPP2R1A,SMAD1,hsa04390_PPP2R1A_SMAD1
1928,hsa04390_PPP2R1A+PPP2R1A_SMAD2+SMAD3,hsa04390,PPP2R1A;PPP2R1A,SMAD2;SMAD3,hsa04390_PPP2R1A_SMAD2;hsa04390_PPP2R1A_SMAD3
1929,hsa04390_PPP2R1A_SMAD4,hsa04390,PPP2R1A,SMAD4,hsa04390_PPP2R1A_SMAD4
1930,hsa04390_PPP2R1A_SNAI2,hsa04390,PPP2R1A,SNAI2,hsa04390_PPP2R1A_SNAI2
1931,hsa04390_PPP2R1A_SOX2,hsa04390,PPP2R1A,SOX2,hsa04390_PPP2R1A_SOX2
1932,hsa04390_PPP2R1A_WWTR1,hsa04390,PPP2R1A,WWTR1,hsa04390_PPP2R1A_WWTR1
1933,hsa04390_RASSF1_BIRC5,hsa04390,RASSF1,BIRC5,hsa04390_RASSF1_BIRC5
1934,hsa04390_RASSF1_MYC,hsa04390,RASSF1,MYC,hsa04390_RASSF1_MYC
1935,hsa04390_SCRIB_BIRC5,hsa04390,SCRIB,BIRC5,hsa04390_SCRIB_BIRC5
1936,hsa04390_SCRIB_MYC,hsa04390,SCRIB,MYC,hsa04390_SCRIB_MYC
1937,hsa04390_SMAD1+SMAD1_SMAD2+SMAD3,hsa04390,SMAD1;SMAD1,SMAD2;SMAD3,hsa04390_SMAD1_SMAD2;hsa04390_SMAD1_SMAD3
1938,hsa04390_SMAD1_SMAD4,hsa04390,SMAD1,SMAD4,hsa04390_SMAD1_SMAD4
1939,hsa04390_SMAD3_ID1,hsa04390,SMAD3,ID1,hsa04390_SMAD3_ID1
1940,hsa04390_SMAD3_ID2,hsa04390,SMAD3,ID2,hsa04390_SMAD3_ID2
1941,hsa04390_SMAD3_SMAD1,hsa04390,SMAD3,SMAD1,hsa04390_SMAD3_SMAD1
1942,hsa04390_SMAD3_SMAD2,hsa04390,SMAD3,SMAD2,hsa04390_SMAD3_SMAD2
1943,hsa04390_SMAD3_SMAD4,hsa04390,SMAD3,SMAD4,hsa04390_SMAD3_SMAD4
1944,hsa04390_SMAD4+SMAD4_SMAD2+SMAD3,hsa04390,SMAD4;SMAD4,SMAD2;SMAD3,hsa04390_SMAD4_SMAD2;hsa04390_SMAD4_SMAD3
1945,hsa04390_TEAD1_BIRC5,hsa04390,TEAD1,BIRC5,hsa04390_TEAD1_BIRC5
1946,hsa04390_TEAD1_MYC,hsa04390,TEAD1,MYC,hsa04390_TEAD1_MYC
1947,hsa04390_TP53BP2_BIRC5,hsa04390,TP53BP2,BIRC5,hsa04390_TP53BP2_BIRC5
1948,hsa04390_TP53BP2_MYC,hsa04390,TP53BP2,MYC,hsa04390_TP53BP2_MYC
1949,hsa04390_WNT10A+WNT10B+WNT11+WNT16+WNT1+WNT2B+WNT2+WNT4+WNT5A+WNT7A_BIRC5+BIRC5+BIRC5+BIRC5+BIRC5+BIRC5+BIRC5+BIRC5+BIRC5+BIRC5,hsa04390,WNT10A;WNT10B;WNT11;WNT16;WNT1;WNT2B;WNT2;WNT4;WNT5A;WNT7A,BIRC5;BIRC5;BIRC5;BIRC5;BIRC5;BIRC5;BIRC5;BIRC5;BIRC5;BIRC5,hsa04390_WNT10A_BIRC5;hsa04390_WNT10B_BIRC5;hsa04390_WNT11_BIRC5;hsa04390_WNT16_BIRC5;hsa04390_WNT1_BIRC5;hsa04390_WNT2B_BIRC5;hsa04390_WNT2_BIRC5;hsa04390_WNT4_BIRC5;hsa04390_WNT5A_BIRC5;hsa04390_WNT7A_BIRC5
1950,hsa04390_WNT10A+WNT11+WNT16+WNT1+WNT2B+WNT2+WNT4+WNT5A+WNT7A_MYC+MYC+MYC+MYC+MYC+MYC+MYC+MYC+MYC,hsa04390,WNT10A;WNT11;WNT16;WNT1;WNT2B;WNT2;WNT4;WNT5A;WNT7A,MYC;MYC;MYC;MYC;MYC;MYC;MYC;MYC;MYC,hsa04390_WNT10A_MYC;hsa04390_WNT11_MYC;hsa04390_WNT16_MYC;hsa04390_WNT1_MYC;hsa04390_WNT2B_MYC;hsa04390_WNT2_MYC;hsa04390_WNT4_MYC;hsa04390_WNT5A_MYC;hsa04390_WNT7A_MYC
1951,hsa04390_WNT4_APC,hsa04390,WNT4,APC,hsa04390_WNT4_APC
1952,hsa04390_WNT4+WNT4+WNT4+WNT4_LEF1+TCF7+TCF7L1+TCF7L2,hsa04390,WNT4;WNT4;WNT4;WNT4,LEF1;TCF7;TCF7L1;TCF7L2,hsa04390_WNT4_LEF1;hsa04390_WNT4_TCF7;hsa04390_WNT4_TCF7L1;hsa04390_WNT4_TCF7L2
1953,hsa04390_WNT4_SOX2,hsa04390,WNT4,SOX2,hsa04390_WNT4_SOX2
1954,hsa04390_WWC1_BIRC5,hsa04390,WWC1,BIRC5,hsa04390_WWC1_BIRC5
1955,hsa04390_WWC1_MYC,hsa04390,WWC1,MYC,hsa04390_WWC1_MYC
1956,hsa04390_YAP1_BIRC5,hsa04390,YAP1,BIRC5,hsa04390_YAP1_BIRC5
1957,hsa04390_YAP1_MYC,hsa04390,YAP1,MYC,hsa04390_YAP1_MYC
1958,hsa04390_YWHAB+YWHAE+YWHAG+YWHAH+YWHAQ+YWHAZ_BIRC5+BIRC5+BIRC5+BIRC5+BIRC5+BIRC5,hsa04390,YWHAB;YWHAE;YWHAG;YWHAH;YWHAQ;YWHAZ,BIRC5;BIRC5;BIRC5;BIRC5;BIRC5;BIRC5,hsa04390_YWHAB_BIRC5;hsa04390_YWHAE_BIRC5;hsa04390_YWHAG_BIRC5;hsa04390_YWHAH_BIRC5;hsa04390_YWHAQ_BIRC5;hsa04390_YWHAZ_BIRC5
1959,hsa04390_YWHAB+YWHAE+YWHAG+YWHAQ+YWHAZ_MYC+MYC+MYC+MYC+MYC,hsa04390,YWHAB;YWHAE;YWHAG;YWHAQ;YWHAZ,MYC;MYC;MYC;MYC;MYC,hsa04390_YWHAB_MYC;hsa04390_YWHAE_MYC;hsa04390_YWHAG_MYC;hsa04390_YWHAQ_MYC;hsa04390_YWHAZ_MYC
1960,hsa04510_ACTN1+ACTN4_BCL2+BCL2,hsa04510,ACTN1;ACTN4,BCL2;BCL2,hsa04510_ACTN1_BCL2;hsa04510_ACTN4_BCL2
1961,hsa04510_ARHGAP5_BCL2,hsa04510,ARHGAP5,BCL2,hsa04510_ARHGAP5_BCL2
1962,hsa04510_BCAR1_BCL2,hsa04510,BCAR1,BCL2,hsa04510_BCAR1_BCL2
1963,hsa04510_BRAF_BCL2,hsa04510,BRAF,BCL2,hsa04510_BRAF_BCL2
1964,hsa04510_BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6_BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2,hsa04510,BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6,BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2,hsa04510_BUB1B-PAK6_BCL2;hsa04510_PAK1_BCL2;hsa04510_PAK2_BCL2;hsa04510_PAK3_BCL2;hsa04510_PAK4_BCL2;hsa04510_PAK5_BCL2;hsa04510_PAK6_BCL2
1965,hsa04510_CAPN2_BCL2,hsa04510,CAPN2,BCL2,hsa04510_CAPN2_BCL2
1966,hsa04510_CAV1+CAV2_BCL2+BCL2,hsa04510,CAV1;CAV2,BCL2;BCL2,hsa04510_CAV1_BCL2;hsa04510_CAV2_BCL2
1967,hsa04510_CDC42_BCL2,hsa04510,CDC42,BCL2,hsa04510_CDC42_BCL2
1968,hsa04510_COL1A1+COL1A2+COL2A1+COL4A1+COL4A2+COL6A1+COL6A2+COL6A3+COMP+FN1+IBSP+LAMA1+LAMA3+LAMA4+LAMB2+LAMB3+LAMC1+LAMC2+SPP1+THBS1+THBS4+TNC+TNXB+VWF_BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2,hsa04510,COL1A1;COL1A2;COL2A1;COL4A1;COL4A2;COL6A1;COL6A2;COL6A3;COMP;FN1;IBSP;LAMA1;LAMA3;LAMA4;LAMB2;LAMB3;LAMC1;LAMC2;SPP1;THBS1;THBS4;TNC;TNXB;VWF,BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2,hsa04510_COL1A1_BCL2;hsa04510_COL1A2_BCL2;hsa04510_COL2A1_BCL2;hsa04510_COL4A1_BCL2;hsa04510_COL4A2_BCL2;hsa04510_COL6A1_BCL2;hsa04510_COL6A2_BCL2;hsa04510_COL6A3_BCL2;hsa04510_COMP_BCL2;hsa04510_FN1_BCL2;hsa04510_IBSP_BCL2;hsa04510_LAMA1_BCL2;hsa04510_LAMA3_BCL2;hsa04510_LAMA4_BCL2;hsa04510_LAMB2_BCL2;hsa04510_LAMB3_BCL2;hsa04510_LAMC1_BCL2;hsa04510_LAMC2_BCL2;hsa04510_SPP1_BCL2;hsa04510_THBS1_BCL2;hsa04510_THBS4_BCL2;hsa04510_TNC_BCL2;hsa04510_TNXB_BCL2;hsa04510_VWF_BCL2
1969,hsa04510_CRKL+CRK_BCL2+BCL2,hsa04510,CRKL;CRK,BCL2;BCL2,hsa04510_CRKL_BCL2;hsa04510_CRK_BCL2
1970,hsa04510_EGFR+ERBB2+FLT1+FLT4+IGF1R+KDR+MET+PDGFRA+PDGFRB_BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2,hsa04510,EGFR;ERBB2;FLT1;FLT4;IGF1R;KDR;MET;PDGFRA;PDGFRB,BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2,hsa04510_EGFR_BCL2;hsa04510_ERBB2_BCL2;hsa04510_FLT1_BCL2;hsa04510_FLT4_BCL2;hsa04510_IGF1R_BCL2;hsa04510_KDR_BCL2;hsa04510_MET_BCL2;hsa04510_PDGFRA_BCL2;hsa04510_PDGFRB_BCL2
1971,hsa04510_EGF+HGF+IGF1+PDGFA+PDGFB+PDGFC+PGF+VEGFA+VEGFB+VEGFC+VEGFD_BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2+BCL2,hsa04510,EGF;HGF;IGF1;PDGFA;PDGFB;PDGFC;PGF;VEGFA;VEGFB;VEGFC;VEGFD,BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2;BCL2,hsa04510_EGF_BCL2;hsa04510_HGF_BCL2;hsa04510_IGF1_BCL2;hsa04510_PDGFA_BCL2;hsa04510_PDGFB_BCL2;hsa04510_PDGFC_BCL2;hsa04510_PGF_BCL2;hsa04510_VEGFA_BCL2;hsa04510_VEGFB_BCL2;hsa04510_VEGFC_BCL2;hsa04510_VEGFD_BCL2
1972,hsa04510_EGF+EGF+HGF+HGF+IGF1+IGF1+PDGFA+PDGFA+PDGFB+PDGFB+PDGFC+PDGFC+PGF+PGF+VEGFA+VEGFA+VEGFB+VEGFB+VEGFC+VEGFC+VEGFD+VEGFD_EGFR+ERBB2+EGFR+ERBB2+EGFR+ERBB2+EGFR+ERBB2+EGFR+ERBB2+EGFR+ERBB2+EGFR+ERBB2+EGFR+ERBB2+EGFR+ERBB2+EGFR+ERBB2+EGFR+ERBB2,hsa04510,EGF;EGF;HGF;HGF;IGF1;IGF1;PDGFA;PDGFA;PDGFB;PDGFB;PDGFC;PDGFC;PGF;PGF;VEGFA;VEGFA;VEGFB;VEGFB;VEGFC;VEGFC;VEGFD;VEGFD,EGFR;ERBB2;EGFR;ERBB2;EGFR;ERBB2;EGFR;ERBB2;EGFR;ERBB2;EGFR;ERBB2;EGFR;ERBB2;EGFR;ERBB2;EGFR;ERBB2;EGFR;ERBB2;EGFR;ERBB2,hsa04510_EGF_EGFR;hsa04510_EGF_ERBB2;hsa04510_HGF_EGFR;hsa04510_HGF_ERBB2;hsa04510_IGF1_EGFR;hsa04510_IGF1_ERBB2;hsa04510_PDGFA_EGFR;hsa04510_PDGFA_ERBB2;hsa04510_PDGFB_EGFR;hsa04510_PDGFB_ERBB2;hsa04510_PDGFC_EGFR;hsa04510_PDGFC_ERBB2;hsa04510_PGF_EGFR;hsa04510_PGF_ERBB2;hsa04510_VEGFA_EGFR;hsa04510_VEGFA_ERBB2;hsa04510_VEGFB_EGFR;hsa04510_VEGFB_ERBB2;hsa04510_VEGFC_EGFR;hsa04510_VEGFC_ERBB2;hsa04510_VEGFD_EGFR;hsa04510_VEGFD_ERBB2
1973,hsa04510_FLNA+FLNB+FLNC_BCL2+BCL2+BCL2,hsa04510,FLNA;FLNB;FLNC,BCL2;BCL2;BCL2,hsa04510_FLNA_BCL2;hsa04510_FLNB_BCL2;hsa04510_FLNC_BCL2
1974,hsa04510_FYN_BCL2,hsa04510,FYN,BCL2,hsa04510_FYN_BCL2
1975,hsa04510_GRB2_BCL2,hsa04510,GRB2,BCL2,hsa04510_GRB2_BCL2
1976,hsa04510_HRAS_BCL2,hsa04510,HRAS,BCL2,hsa04510_HRAS_BCL2
1977,hsa04510_ILK_BCL2,hsa04510,ILK,BCL2,hsa04510_ILK_BCL2
