BlockName	Pathway	Length	Genes
hsa04062_CCL5_STAT1	hsa04062	3	CCL5*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL5_STAT3	hsa04062	3	CCL5*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL5_STAT5B	hsa04062	3	CCL5*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCL10_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL10_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL10_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CXCL10_STAT1	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CXCL10_STAT3	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CXCL10_STAT5B	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCL12_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL12_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL12_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CXCL12_STAT1	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CXCL12_STAT3	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CXCL12_STAT5B	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCL1_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL1_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL1_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CXCL1_STAT1	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CXCL1_STAT3	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CXCL1_STAT5B	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCL2_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL2_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL2_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CXCL2_STAT1	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CXCL2_STAT3	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CXCL2_STAT5B	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCL3_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL3*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL3_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL3*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL3_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL3*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CXCL3_STAT1	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL3*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CXCL3_STAT3	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL3*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CXCL3_STAT5B	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL3*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCL8_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL8*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL8_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL8*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL8_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL8*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CXCL8_STAT1	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL8*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CXCL8_STAT3	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL8*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CXCL8_STAT5B	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL8*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCR4_CRK	hsa04062	4	CRK*CXCR4*FGR*GNAI1*GNAI2*GNAI3*HCK*LYN*PTK2B*SRC
hsa04062_CXCR4_CRKL	hsa04062	4	CRKL*CXCR4*FGR*GNAI1*GNAI2*GNAI3*HCK*LYN*PTK2B*SRC
hsa04062_CXCR4_FOXO3	hsa04062	5	AKT1*AKT2*AKT3*CXCR4*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC
hsa04062_CXCR4_GSK3B	hsa04062	5	AKT1*AKT2*AKT3*CXCR4*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*GSK3B*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC
hsa04062_CXCR4_MAPK1	hsa04062	5	CXCR4*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*MAPK1*PIK3CA*PIK3CB*PIK3CD*PIK3CG*PIK3R1*PIK3R2*PIK3R3*PIK3R5*PIK3R6*PRKCZ*SRC
hsa04062_CXCR4_MAPK3	hsa04062	5	CXCR4*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*MAPK3*PIK3CA*PIK3CB*PIK3CD*PIK3CG*PIK3R1*PIK3R2*PIK3R3*PIK3R5*PIK3R6*PRKCZ*SRC
hsa04062_CXCR4_NFKB1	hsa04062	7	AKT1*AKT2*AKT3*CHUK*CXCR4*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC
hsa04062_CXCR4_PAK1	hsa04062	5	CXCR4*DOCK2*ELMO1*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PAK1*PREX1*RAC1*RAC2*RAC3*SRC
hsa04062_CXCR4_PRKACA	hsa04062	3	ADCY1*ADCY2*ADCY3*ADCY4*ADCY5*ADCY6*ADCY7*ADCY9*CXCR4*GNAI1*GNAI2*GNAI3*PRKACA
hsa04062_CXCR4_PRKACB	hsa04062	3	ADCY1*ADCY2*ADCY3*ADCY4*ADCY5*ADCY6*ADCY7*ADCY9*CXCR4*GNAI1*GNAI2*GNAI3*PRKACB
hsa04062_CXCR4_RELA	hsa04062	7	AKT1*AKT2*AKT3*CHUK*CXCR4*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC
hsa04062_HRAS_MAPK1	hsa04062	3	BRAF*HRAS*MAP2K1*MAPK1*RAF1
hsa04062_HRAS_MAPK3	hsa04062	3	BRAF*HRAS*MAP2K1*MAPK3*RAF1
hsa04062_KRAS_MAPK1	hsa04062	3	BRAF*KRAS*MAP2K1*MAPK1*RAF1
hsa04062_KRAS_MAPK3	hsa04062	3	BRAF*KRAS*MAP2K1*MAPK3*RAF1
hsa04062_PIK3CA_CRK	hsa04062	3	BCAR1*CRK*PIK3CA*PTK2
hsa04062_PIK3CA_CRKL	hsa04062	3	BCAR1*CRKL*PIK3CA*PTK2
hsa04062_PIK3CA_NFKB1	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*NFKBIB*PIK3CA
hsa04062_PIK3CA_PAK1	hsa04062	3	PAK1*PIK3CA*PREX1*RAC1*RAC2*RAC3
hsa04062_PIK3CA_RELA	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKBIA*NFKBIB*PIK3CA*RELA
hsa04062_PIK3CB_NFKB1	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*NFKBIB*PIK3CB
hsa04062_PIK3CB_RELA	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKBIA*NFKBIB*PIK3CB*RELA
hsa04062_PIK3CD_NFKB1	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*NFKBIB*PIK3CD
hsa04062_PIK3CD_RELA	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKBIA*NFKBIB*PIK3CD*RELA
hsa04062_PIK3R1_CRK	hsa04062	3	BCAR1*CRK*PIK3R1*PTK2
hsa04062_PIK3R1_CRKL	hsa04062	3	BCAR1*CRKL*PIK3R1*PTK2
hsa04062_PIK3R1_NFKB1	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*NFKBIB*PIK3R1
hsa04062_PIK3R1_PAK1	hsa04062	3	PAK1*PIK3R1*PREX1*RAC1*RAC2*RAC3
hsa04062_PIK3R1_RELA	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKBIA*NFKBIB*PIK3R1*RELA
hsa04062_PIK3R2_NFKB1	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*NFKBIB*PIK3R2
hsa04062_PIK3R2_RELA	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKBIA*NFKBIB*PIK3R2*RELA
hsa04062_PIK3R3_NFKB1	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*NFKBIB*PIK3R3
hsa04062_PIK3R3_RELA	hsa04062	4	AKT1*AKT2*AKT3*CHUK*IKBKB*IKBKG*NFKBIA*NFKBIB*PIK3R3*RELA
hsa04062_PLCG1_CRK	hsa04062	3	CRK*PLCG1*PRKCB*PRKCD*PTK2B
hsa04062_PLCG1_CRKL	hsa04062	3	CRKL*PLCG1*PRKCB*PRKCD*PTK2B
hsa04064_BTK_CCL13	hsa04064	3	BTK*CCL13*CHUK*NFKB2
hsa04064_BTK_CCL19	hsa04064	3	BTK*CCL19*CHUK*NFKB2
hsa04064_BTK_CCL21	hsa04064	3	BTK*CCL21*CHUK*NFKB2
hsa04064_BTK_CCL4	hsa04064	4	BTK*CCL4*IKBKB*NFKB1*NFKBIA*RELA
hsa04064_BTK_CCL4L2	hsa04064	4	BTK*CCL4L2*IKBKB*NFKB1*NFKBIA*RELA
hsa04064_BTK_CXCL1	hsa04064	4	BTK*CXCL1*IKBKB*NFKB1*NFKBIA*RELA
hsa04064_BTK_CXCL12	hsa04064	3	BTK*CHUK*CXCL12*NFKB2
hsa04064_BTK_CXCL2	hsa04064	4	BTK*CXCL2*IKBKB*NFKB1*NFKBIA*RELA
hsa04064_BTK_CXCL3	hsa04064	4	BTK*CXCL3*IKBKB*NFKB1*NFKBIA*RELA
hsa04064_BTK_CXCL8	hsa04064	4	BTK*CXCL8*IKBKB*NFKB1*NFKBIA*RELA
hsa04064_BTK_GADD45A	hsa04064	4	BTK*GADD45A*IKBKB*NFKB1*NFKBIA*RELA
hsa04064_BTK_GADD45B	hsa04064	4	BTK*GADD45B*IKBKB*NFKB1*NFKBIA*RELA
hsa04064_BTK_GADD45G	hsa04064	4	BTK*GADD45G*IKBKB*NFKB1*NFKBIA*RELA
hsa04064_BTK_NFKB1	hsa04064	3	BTK*IKBKB*NFKB1*NFKBIA
hsa04064_BTK_RELA	hsa04064	3	BTK*IKBKB*NFKBIA*RELA
hsa04064_BTK_TAB1	hsa04064	5	BTK*IKBKB*NFKB1*NFKBIA*RELA*TAB1*TRAF2
hsa04064_BTK_TAB2	hsa04064	5	BTK*IKBKB*NFKB1*NFKBIA*RELA*TAB2*TRAF2
hsa04064_BTK_TRAF2	hsa04064	4	BTK*IKBKB*NFKB1*NFKBIA*RELA*TRAF2
hsa04064_CHUK_NFKB1	hsa04064	8	BTK*CHUK*IKBKB*MAP3K7*NFKB1*NFKB2*NFKBIA*TNFRSF13C*TNFSF13B*TRAF2*TRAF3
hsa04064_CHUK_RELA	hsa04064	8	BTK*CHUK*IKBKB*MAP3K7*NFKB2*NFKBIA*RELA*TNFRSF13C*TNFSF13B*TRAF2*TRAF3
hsa04064_CYLD_CCL13	hsa04064	5	CCL13*CHUK*CYLD*MAP3K14*NFKB2*TRAF6
hsa04064_CYLD_CCL19	hsa04064	5	CCL19*CHUK*CYLD*MAP3K14*NFKB2*TRAF6
hsa04064_CYLD_CCL21	hsa04064	5	CCL21*CHUK*CYLD*MAP3K14*NFKB2*TRAF6
hsa04064_CYLD_CCL4	hsa04064	6	CCL4*CYLD*IKBKB*MAP3K7*NFKB1*NFKBIA*RELA*TRAF6
hsa04064_CYLD_CCL4L2	hsa04064	6	CCL4L2*CYLD*IKBKB*MAP3K7*NFKB1*NFKBIA*RELA*TRAF6
hsa04064_CYLD_CXCL1	hsa04064	6	CXCL1*CYLD*IKBKB*MAP3K7*NFKB1*NFKBIA*RELA*TRAF6
hsa04064_CYLD_CXCL12	hsa04064	5	CHUK*CXCL12*CYLD*MAP3K14*NFKB2*TRAF6
hsa04064_CYLD_CXCL2	hsa04064	6	CXCL2*CYLD*IKBKB*MAP3K7*NFKB1*NFKBIA*RELA*TRAF6
hsa04064_CYLD_CXCL3	hsa04064	6	CXCL3*CYLD*IKBKB*MAP3K7*NFKB1*NFKBIA*RELA*TRAF6
hsa04064_CYLD_CXCL8	hsa04064	6	CXCL8*CYLD*IKBKB*MAP3K7*NFKB1*NFKBIA*RELA*TRAF6
hsa04064_CYLD_GADD45A	hsa04064	6	CYLD*GADD45A*IKBKB*MAP3K7*NFKB1*NFKBIA*RELA*TRAF6
hsa04064_CYLD_GADD45B	hsa04064	6	CYLD*GADD45B*IKBKB*MAP3K7*NFKB1*NFKBIA*RELA*TRAF6
hsa04064_CYLD_GADD45G	hsa04064	6	CYLD*GADD45G*IKBKB*MAP3K7*NFKB1*NFKBIA*RELA*TRAF6
hsa04064_CYLD_IKBKG	hsa04064	8	BTK*CYLD*IKBKB*IKBKG*MAP3K7*NFKB1*NFKBIA*RELA*TRAF2*TRAF6
